contigs	predictions
k79_84488	
k79_24184	2;1239;186801;3085636;186803;2569097;39488
k79_72364	
k79_60346	2;1239;186801;3085636;186803;1766253;39491;657317
k79_84489	
k79_24185	
k79_72365	2;976;200643;171549;2005525;375288;823
k79_48327	
k79_87	2;976;200643;171549;815;909656;821
k79_84490	
k79_36259	2
k79_12141	
k79_88	2;1239;186801;3085636;186803;189330;39486
k79_84491	2;1239;526524;526525;2810280;2678885;1982626
k79_89	
k79_48328	2;976;200643;171549;2005525;375288;46503
k79_36260	2;976;200643;171549;815;816;28111
k79_12142	2;1239;186801;3085636;186803;189330;39486
k79_36261	
k79_48329	2;1239;186801;3085636;186803;2316020;46228;471875
k79_24186	2;1239;186801;3085636;186803;1766253;39491;657318
k79_90	2;976;200643;171549;815;816;28111
k79_91	2;976;200643;171549;815;816;28111
k79_24187	2;1239;526524;526525;2810280;2678885;1982626
k79_92	2;1239;186801
k79_84492	2;1239;186801;3085636;186803;189330;88431
k79_48330	2;74201;203494;48461;1647988;239934;239935
k79_12143	2;1239;186801;3085636;186803;572511;418240;1121115
k79_72366	2;1239;909932;1843488;909930;33024;33025
k79_60347	2157;28890;183925;2158;2159;2172;2173;420247
k79_48331	2;1239;186801;186802;216572;216851;853
k79_36262	2;201174;1760;85004;31953;1678;1680
k79_48332	2;1239;186801;3085636;186803;189330;88431
k79_24188	2;1224;1236;135614;32033;338
k79_60348	
k79_36263	
k79_36264	2;976;200643;171549;815;816;28111
k79_72367	2;976;200643;171549;815;909656;821
k79_84493	2;1239;186801;3085636;186803;572511;40520;657314
k79_93	
k79_72368	2;1239;186801;3085636;186803;189330;39486
k79_94	2;1239;186801;3085636;186803;1766253;39491
k79_60349	2;201174;1760;85004;31953;1678;28026
k79_84494	
k79_24189	
k79_72369	2;976;200643;171549;2005525;375288;46503
k79_95	2;1239;186801;186802;216572;216851;853
k79_36265	
k79_84495	2;976;200643;171549;815;816;28111
k79_12144	2;1239;186801
k79_96	
k79_60350	2;1239;186801;3085636;186803;2316020;33039
k79_60351	
k79_72370	2;201174;1760;85004;31953;1678;1680
k79_48333	
k79_60352	
k79_84496	2;1239;186801;3085636;186803;33042;410072
k79_72371	2;976;200643;171549;815;909656;821
k79_48334	2;1239;186801;186802;216572;216851;853
k79_36266	2;1239;186801;186802;216572;216851;853;718252
k79_60353	
k79_84497	2;1239;186801;3085636;186803;572511
k79_36267	2;1239;186801;3085636;186803;2316020;46228;471875
k79_12145	2;1239;526524;526525;2810280;2678885;1982626
k79_24190	2;1239;186801;3085636;186803;33042;410072
k79_48335	
k79_84498	2;201174;1760;85004;31953;1678;1686
k79_24191	2;1239;186801;3082768;990719;990721;626937
k79_48336	2;1239;526524;526525;2810280;2678885;1982626
k79_36268	2;976;200643;171549;2005525;375288;46503
k79_12146	2;1239;91061;1385;186822;44249;61624
k79_60354	2;976;200643;171549;815;909656;357276
k79_84499	2;201174;1760;85004;31953;1678;1680
k79_48337	2;1239;186801;186802;216572;1263
k79_24192	2;1239;186801;3085636;186803;2569097;39488
k79_12147	
k79_24193	
k79_36269	2;201174;1760;85004;31953;1678;1680
k79_12148	
k79_84500	
k79_24194	
k79_36270	2;74201;203494;48461;1647988;239934;239935
k79_84501	2;1239;186801;186802;216572;1905344;1550024
k79_72372	
k79_36271	2;1239;186801;3085636;186803;189330;39486
k79_24195	2;1239;186801;3085636;186803;189330;88431
k79_48338	2;1783272
k79_60355	2;1239;186801;3085636;186803;1766253;39491
k79_24196	2;976;200643;171549;171550;239759;328813
k79_36272	2;1239;186801;3085636;186803;189330;88431
k79_24197	2;1239;186801;186802;186806;1730;39496
k79_24198	
k79_12149	2;1239;186801;186802;216572;1263;657323
k79_97	2;1239;186801;186802;216572;2834348;3030016
k79_72373	2;1239;186801;3085636;186803;572511;2479767
k79_72374	2;74201;203494;48461;1647988;239934;239935
k79_48339	2;1239;186801;3085636;186803;2316020;33039;657313
k79_12150	
k79_24199	2;1239;186801;3085636;186803;1766253;39491;657318
k79_36273	2;976
k79_24200	2;976;200643;171549;815;816;28111
k79_72375	
k79_72376	2;1239;186801;3085636;186803;1766253;39491;657318
k79_84502	2;1239;909932;1843488;909930;33024;33025
k79_24201	2;1239;526524;526525;2810280;2678885;1982626
k79_84503	2;1239;186801;186802;216572;2892396;2714355
k79_12151	
k79_48340	2;1239;186801;3085636;186803;1766253;39491;657317
k79_84504	2;1239;186801;186802;216572;216851;853;718252
k79_48341	2;201174;1760;85011;2062;1883;67305
k79_84505	2;201174;1760;85004;31953;1678;1686
k79_72377	2;1239;186801;3085636;186803;2569097;39488
k79_48342	
k79_24202	2157;28890;183925;2158;2159;2172;2173;420247
k79_72378	2;1239;186801;3085636;186803;207244;649756
k79_48343	
k79_24203	2;1239;186801;3085636;186803;2316020;33039;657313
k79_84506	
k79_60356	2;976;200643;171549;815;816;329854
k79_48344	2;1239;186801;3085636;186803;2316020;33039;657313
k79_24204	2;1239;186801;3085636;186803;572511;40520;657314
k79_72379	2;976;200643;171549;815;909656;821
k79_72380	2;1239;186801;3085636;186803;207244;649756
k79_60357	2;1239;909932;1843488;909930;33024;33025
k79_72381	2;1239;186801;3085636;186803;1766253;39491
k79_84507	
k79_24205	2;1239;186801;3085636;186803;2569097;39488
k79_84508	2;1239;186801;186802;216572
k79_60358	2;1239;186801;186802;216572;216851;2929493
k79_60359	
k79_84509	2;201174;1760;85007;85025;1827;2499145
k79_60360	
k79_12152	
k79_84510	
k79_12153	2;1239;186801;3085636;186803;207244;649756
k79_60361	2;1239;186801
k79_36274	2;976;200643;171549;815;909656;387090
k79_12154	
k79_36275	2;1239;186801;3085636;186803;2316020;33039
k79_60362	2;976;200643;171549;815;816;820
k79_24206	
k79_72382	2;201174;1760;85004;31953;1678;28026
k79_60363	2;1239;186801;3085636;186803;2316020;33039;657313
k79_72383	
k79_60364	2;1239;186801;186802;216572;459786;2109687
k79_72384	
k79_72385	
k79_12155	2;201174;1760;85004;31953;1678;1686
k79_72386	2;1239;186801;3085636;186803;207244;649756;649757
k79_60365	2;976;200643;171549;815;816;338188
k79_72387	2;1239;186801;3085636;186803;1213720;3059030
k79_24207	2;976;200643;171549;171550;239759;2585119
k79_24208	2;1239;186801;3085636;186803;572511;418240;1121115
k79_60366	2;1239;186801;3085636;186803;189330;88431
k79_60367	
k79_98	2;976;200643;171549;815;816;162156
k79_60368	2;1224;28216;206351;2897177;240411;2594795
k79_99	2;1239;186801;3085636;186803;2316020;33039;657313
k79_24209	2;1239;186801;3085636;186803;841;301301
k79_24210	2;1224;28211;356;82115;357;2735528
k79_36276	2;1239;909932;1843488;909930;33024;33025
k79_24211	
k79_24212	2;976;200643;171549;2005525;375288;823
k79_24213	
k79_24214	
k79_24215	2;976;200643;171549;2005525;375288;46503
k79_48345	2;1239;186801;3085636;186803;572511;418240;1121115
k79_36277	2;1239;909932;1843488;909930;33024;33025
k79_48346	2;74201;203494;48461;1647988;239934;239935
k79_100	2;1239;186801;186802;3082771;1738645;3030017
k79_101	2;976;200643;171549;2005525;375288;46503
k79_24216	2;1239;186801;3085636;186803;572511;2479767
k79_102	2;74201;203494;48461;1647988;239934;239935
k79_24217	2;976;200643;171549;815;909656
k79_103	
k79_24218	2;1239;186801;3085636;186803;189330;88431
k79_104	2;976;200643;171549;2005525;375288;46503
k79_12156	2
k79_24219	2;976;200643;171549;2005525;375288;46503
k79_24220	2;1239
k79_105	
k79_24221	
k79_106	2;1239;186801;3085636;186803;572511;40520;411459
k79_24222	2;1239;186801;3085636;186803;1766253;39491
k79_12157	
k79_24223	
k79_107	2;1239;186801;3085636;186803;189330;88431
k79_48347	2;201174;1760
k79_12158	2;1239;186801;3085636;186803;2316020;33039;657313
k79_24224	2;1239;186801;3085636;186803;1766253;39491
k79_108	2;1239;186801;3085636;186803;2316020;33039
k79_48348	
k79_24225	2;1239;186801;3085636;186803
k79_109	
k79_24226	
k79_48349	2;201174;1760;85004;31953;1678;216816
k79_48350	
k79_24227	2;976;200643;171549;815;816;28111
k79_60369	2;1239;186801;3085636;186803;33042;410072
k79_12159	2157;28890;183925;2158;2159;2172;2173
k79_84511	2;1239;186801;186802;216572;216851;2929490
k79_84512	
k79_24228	2;201174;1760;85004;31953;1678;1686
k79_60370	2;976;200643;171549;2005525;375288;823
k79_24229	2;1239;909932;1843488;909930;33024;33025
k79_72388	2;1239;186801;186802;216572;216851;853;718252
k79_60371	2;976;200643;171549;815;909656;357276
k79_12160	2;976;200643;171549;815;816;817
k79_36278	2;1239;186801;3085636;186803;1766253;39491;657317
k79_60372	2;1239;186801;186802;186807;51514;51515
k79_12161	2;1239;186801;3085636;186803;33042;410072
k79_48351	
k79_48352	
k79_60374	2;1239;91061;1385;186817;1386;1547283
k79_36279	2;1239;186801;3085636;186803;2569097;39488
k79_84513	2;976;200643;171549;815;816;817
k79_36280	2;1239;186801;186802;216572;216851;2929494
k79_60376	2;1239;186801;3085636;186803;2569097;39488
k79_36281	
k79_60377	2;1239;186801;186802;216572;1263;1160721
k79_36282	2;1239;186801;186802
k79_72389	2;1239;186801;186802;3082771
k79_36283	2;1239;186801;3085636;186803;2316020;46228;471875
k79_72390	2;1239;186801;3085636;186803;1766253;39491
k79_72391	
k79_72392	2;1239;186801;3085636;186803;189330;39486
k79_84514	2;976;200643;171549;2005525;375288;823
k79_72393	
k79_60378	2;74201;203494;48461;1647988;239934;239935
k79_36285	2;976;200643;171549;171550;239759;328814;717959
k79_36286	2;1239;186801;3085636;186803;1766253;39491
k79_36287	2157;28890;183925;2158;2159;2172;2173
k79_60379	2;976;117747;200666;84566;28453;2996035
k79_36288	2;1239;186801;3085636;186803
k79_84515	2;201174;1760;85004;31953;1678;1680
k79_36289	2;1239;186801;3085636;186803;189330;88431
k79_84516	2;1239;186801;3085636;186803;572511
k79_48353	
k79_36290	2;976;200643;171549;2005525;375288;46503
k79_36291	2;201174;1760;85004;31953;1678;1680
k79_48354	2;1239;186801;3085636;186803;2569097;39488
k79_84517	2;1224;28211;356;82115;227290
k79_36292	2;1239;526524;526525;2810280;2678885;1982626
k79_12162	2;976;200643;171549;2005525;375288;2951805
k79_84518	
k79_48355	2;976;200643;171549;2005525;375288
k79_12163	2;976;200643;171549;2005525;375288;46503
k79_48356	
k79_48357	2;1239;186801;3085636;186803;2569097;39488
k79_72394	2;1239;186801;3085636;186803;33042;410072
k79_72395	
k79_12164	2;1239;186801;3085636;186803;2316020;46228;471875
k79_36293	2;1239;186801;3085636;186803;841;1261635
k79_48359	2;1239;186801;3085636;186803;1766253;39491
k79_12165	
k79_36294	2;201174;1760;85004;31953;1678;1686
k79_84519	2;1239;186801;3085636;186803;572511;418240;1121115
k79_36295	
k79_72396	2;1239;186801;3085636;186803;189330;39486
k79_12166	2157;28890;183925;2158;2159;2172;2173;420247
k79_12167	
k79_72397	2;1239;186801;3085636;186803;189330;39486
k79_12168	
k79_84520	
k79_72398	
k79_12169	
k79_84521	2;1239;186801;186802;216572;292632;214851
k79_72399	2;1239;186801;186802;216572;292632;214851
k79_60380	2;1239;186801;3082720;186804;1870884;1496
k79_72400	2;1239;186801;3085636;186803;207244;649756
k79_12170	
k79_60381	2;1239;186801;3085636;186803;207244;649756
k79_72401	2;976;200643;171549;815;909656;821
k79_12171	
k79_72402	2;1239;186801;3085636;186803;189330;39486
k79_12172	2;1239;186801;3085636;186803;33042;410072
k79_24230	2;1239;186801;3085636;186803;572511;2479767
k79_72403	2;74201;203494;48461;1647988;239934;239935
k79_60382	
k79_48360	2;1239;186801;3085636;186803;2316020;33039;657313
k79_72404	2;1239;186801;3085636;186803;207244;649756
k79_24231	2;1239;186801;186802;216572;216851;853
k79_12173	
k79_48361	2;976;200643;171549;815;816;28111
k79_24232	2;1239;186801;3085636;186803;2316020;33039
k79_12174	2;201174;1760;85004;31953;1678;1680
k79_48362	2;976;200643;171549;1853231;283168;28118
k79_12175	2;1239;186801;186802;216572;216851;2646395
k79_48363	2;976;200643;171549;2005525;375288;46503
k79_24233	
k79_84522	2;1239;186801;3085636;186803;2316020;33039;657313
k79_48364	2;1239;526524;526525;2810280;2678885;1982626
k79_60383	
k79_48365	2;976;200643;171549;2005525;375288;823
k79_48366	2;1239;909932;1843488;909930;33024;33025
k79_48367	2;1239
k79_60384	
k79_12176	2;1239
k79_12177	
k79_12178	2;1239;186801;3085636;186803;2569097;39488
k79_12179	2;1239;526524;526525;2810280;2678885;1982626
k79_60385	2;976;200643;171549;2005525;375288
k79_48368	
k79_60386	
k79_12180	2;1239;186801;3085636;186803;189330;88431
k79_60387	2;1239;186801;3085636;186803;2569097;39488
k79_72405	
k79_48369	
k79_12181	
k79_48370	2;1239;186801;3085636;186803;2316020;33039
k79_12182	2;1239;186801
k79_110	2;1239;186801;3085636;186803;572511;418240;1121115
k79_12183	2;976;200643;171549;815;909656;821
k79_48371	
k79_60388	
k79_72406	2;976
k79_24234	2;976;200643;171549;2005525;375288;823
k79_111	2;1239;186801;3085636;186803;2316020;33039;657313
k79_12184	2;201174;1760;85004;31953;1678;1680
k79_72407	2;1239;186801;3085636;186803;1506553;29347
k79_112	2;1239;186801
k79_12185	2;976;200643;171549;815;816;28111
k79_12186	
k79_72408	2;1239;186801;3085636;186803;2569097;39488
k79_24235	2157;28890;183925;2158;2159;2172;2173
k79_113	
k79_24236	2;1239;186801;3085636;186803;189330;39486
k79_24237	2;976;200643;171549;815;816;47678
k79_72409	2;976;200643;171549;815;909656;821
k79_72410	2;976;200643;171549;2005525;375288
k79_114	2;1239;186801;3085636;186803;1766253;39491
k79_72411	2;1239;186801;186802;216572
k79_72412	2;1239;186801;3085636;186803;189330;39486
k79_72413	2;1239;526524;526525;2810280;2678885;1982626
k79_24238	2;1239;186801;3085636;186803;2569097;39488
k79_24239	
k79_72414	
k79_72415	2;1239;186801;3085636;186803;572511;40520;411459
k79_12187	2;1239;186801;186802;216572;1263;657323
k79_72416	
k79_60389	2;1239;91061;1385;90964;2803850;1296
k79_60390	2;1239;526524;526525;2810280;2678885;1982626
k79_72417	
k79_60391	
k79_12188	2;1239;909932;1843489;31977;39948;487173
k79_60392	2;1239;526524;526525;2810280;2678885;1982626
k79_60393	2;1239;186801;3085636;186803;2316020;33039
k79_12189	2;1239;186801;3085636;186803
k79_115	2;1239;186801;3085636;186803;841;166486;657315
k79_84523	2;1239;186801;3085636;186803;572511;418240;1121115
k79_12190	2;1239;186801;186802;216572;946234;292800
k79_116	2;1239;186801;3085636;186803;572511
k79_72418	2;1239;186801;186802;216572;1263;657323
k79_12191	
k79_117	
k79_84524	2;976;200643;171549;815;816;817
k79_84525	
k79_12192	
k79_36296	2;1239;186801;3085636;186803;572511;418240;1121115
k79_84526	
k79_12193	
k79_84527	
k79_118	
k79_84528	2;74201;203494;48461;1647988;239934;239935
k79_12194	2;976;200643;171549;815;909656;821
k79_119	2;1239;186801;3085636;186803;841;166486;657315
k79_36297	2;1239;186801;186802;3046368;3046369;3046382
k79_72419	
k79_120	2;1239;186801;3085636;186803
k79_12195	2;74201;203494;48461;1647988;239934;239935
k79_36298	2;1239;526524;526525;2810280;2678885;1982626
k79_72420	2;1239;186801;186802;216572;2172004;2108523
k79_121	2;1239;186801;3085636;186803;2316020;33039;657313
k79_12196	2;976;200643;171549;815;816;47678
k79_12197	2;1239;186801;186802;216572;2892396;2714355
k79_84529	
k79_84530	2;201174;1760;85004;31953;1678;1680
k79_12198	2;976;200643;171549;815;816;28111
k79_72421	
k79_122	
k79_12199	2;74201;203494;48461;1647988;239934;239935
k79_84531	
k79_84532	2;976;200643;171549
k79_12200	2;1239;186801;3085636;186803;2316020;46228;471875
k79_84533	
k79_60394	2;74201;203494;48461;1647988;239934;239935
k79_36299	2;976;200643;171549;171550;239759;328813
k79_12201	2;1239;186801;3085636;186803;572511;418240;1121115
k79_123	2;1239;186801;3085636;186803;33042;410072
k79_84534	
k79_60395	
k79_12202	2;1239;186801;3085636;186803;2316020;46228;471875
k79_124	2;976;200643;171549;2005525;375288;823
k79_84535	2;1239;186801;186802;216572;1263;1160721
k79_125	
k79_126	
k79_12203	2;1239;186801;186802;216572;1263;657323
k79_84536	2;976;200643;171549;815;816;28111
k79_127	
k79_84537	
k79_24240	2;1239;186801;3085636;186803;841;166486;657315
k79_24241	
k79_128	2;1239;186801;3085636;186803;2316020;46228;471875
k79_60396	
k79_24242	2;976;200643;171549;171550;239759
k79_129	2;1239;186801;186802;216572;216851;853
k79_36300	2;201174;1760;85004;31953;1678;1686;1447716
k79_60397	2;976;200643;171549;2005525;375288;823
k79_84538	2;1239;186801;3085636;186803;1766253;39491
k79_60398	2;1239;186801;3085636;186803;189330;39486
k79_72422	2;976;200643;171549;815;816
k79_24243	
k79_24244	2;1239;186801;3085636;186803;2316020;33039;657313
k79_130	2;1239;186801;3085636;186803;572511;418240;1121115
k79_84539	2;976;200643;171549;815;816;28111
k79_60399	2;1239;186801;186802;216572;216851;2929489
k79_24245	
k79_36301	
k79_131	2;1239;186801
k79_84540	
k79_24246	2;1239;186801;3085636;186803;2569097;39488
k79_60400	2;976;200643;171549;815;909656;821
k79_132	
k79_36302	2;1239;186801;3085636;186803;2316020;46228;471875
k79_84541	2;1239;186801;186802;216572;1263;1160721
k79_36303	
k79_72423	2;976;200643;171549;2005525;375288;823
k79_36304	2;1239;186801;3085636;186803;2316020;33039;657313
k79_133	2;1239;186801;3085636;186803;2569097;39488
k79_72424	
k79_24247	2157;28890;183925;2158;2159;2172;2173
k79_24248	2;976;200643;171549;815;816;28111
k79_60401	2;1239;186801;3085636;186803;572511;2479767
k79_72425	2;976;200643;171549;2005525;375288
k79_60402	2;1239;526524;526525;2810280;2678885;1982626
k79_36305	2;976;200643;171549;815;816;28116
k79_12204	2;1239;909932;1843488;909930;33024;33025
k79_60403	
k79_72426	2;201174;1760;85004;31953;1678;1680
k79_24249	2;1239;186801;3085636;186803;2316020;46228;471875
k79_36306	
k79_60404	
k79_36307	2;201174;1760;85011;2062;1883;1888
k79_12205	2;1239;526524;526525;2810280;2678885;1982626
k79_134	2;976;200643;171549;815;909656;821
k79_135	2;976;200643;171549;815;909656;821
k79_24250	2;1239;186801;186802;216572;2892396
k79_12206	2;1239;186801;3085636;186803;841;301301
k79_36308	2;1224;28216;80840;119060;131079;2732163
k79_24251	2
k79_60405	2;201174;84998;1643822;1643826;447020;446660
k79_12207	2;976;200643;171549
k79_12208	2;1239;186801;3085636;186803;248744;168384;478749
k79_136	2;1239
k79_137	
k79_84542	2157;28890;183925;2158;2159;2172;2173;420247
k79_84543	2;1239;186801;186802;216572
k79_24252	2;1239;186801;186802;216572;1263;1160721
k79_12209	2;1239;186801;3085636;186803;1766253;39491;657318
k79_60406	2;976;200643;171549;815;909656;821
k79_138	2;1239;186801;3085636;186803;1766253;39491
k79_12210	
k79_24253	2;1239;186801;3085636;186803;189330;88431
k79_36309	
k79_139	
k79_36310	
k79_24254	2;1239;186801;3085636;186803;2316020;46228;471875
k79_24255	2;1239;186801;186802;216572;1263;657323
k79_60407	2;1239;186801;3085636;186803;2569097;39488
k79_84544	2;1239;186801;3082720;186804;1870884;1496
k79_141	2;201174;84998;1643822;1643826;447020;2707299
k79_24256	2;1239;909932;1843488;909930;33024;33025
k79_84545	
k79_142	2;201174;1760;85004;31953;1678;1686
k79_36311	2;1239;186801;3085636;186803;189330;39486
k79_12211	2;1239;186801;3085636;186803;207244;649756
k79_143	
k79_36312	2;1239;186801;3085636;186803;189330;88431
k79_60408	
k79_144	2;1239;186801;3085636;186803;2316020;33039
k79_60409	
k79_60410	2;976;200643;171549;2005519;397864;397865;880074
k79_84546	2
k79_24257	
k79_84547	2;1239;186801;3085636;186803;189330;39486
k79_60411	2;976;200643;171549;2005525;375288;823
k79_24258	2;976;200643;171549;2005525;375288
k79_60412	
k79_36313	2;976;200643;171549
