k79_709 flag=1 multi=12.0000 len=1328	ERR011347_MEGAHIT_TaxVamb.1000
k79_54753 flag=1 multi=4.0000 len=1066	ERR011347_MEGAHIT_TaxVamb.115
k79_36227 flag=1 multi=3.0000 len=1290	ERR011347_MEGAHIT_TaxVamb.115
k79_69738 flag=1 multi=4.0000 len=1059	ERR011347_MEGAHIT_TaxVamb.115
k79_68176 flag=1 multi=6.0000 len=1140	ERR011347_MEGAHIT_TaxVamb.115
k79_94138 flag=1 multi=4.0000 len=1415	ERR011347_MEGAHIT_TaxVamb.115
k79_2896 flag=1 multi=5.0000 len=1252	ERR011347_MEGAHIT_TaxVamb.115
k79_51794 flag=1 multi=3.0000 len=1137	ERR011347_MEGAHIT_TaxVamb.115
k79_30625 flag=1 multi=5.0000 len=1079	ERR011347_MEGAHIT_TaxVamb.115
k79_75759 flag=1 multi=4.0000 len=1017	ERR011347_MEGAHIT_TaxVamb.115
k79_55020 flag=1 multi=3.0000 len=1023	ERR011347_MEGAHIT_TaxVamb.115
k79_47093 flag=1 multi=6.0000 len=1082	ERR011347_MEGAHIT_TaxVamb.115
k79_90495 flag=1 multi=4.0000 len=1104	ERR011347_MEGAHIT_TaxVamb.115
k79_67442 flag=1 multi=3.0000 len=1128	ERR011347_MEGAHIT_TaxVamb.115
k79_75818 flag=1 multi=7.0000 len=1157	ERR011347_MEGAHIT_TaxVamb.115
k79_53905 flag=1 multi=4.0000 len=1172	ERR011347_MEGAHIT_TaxVamb.115
k79_8517 flag=1 multi=3.0000 len=1286	ERR011347_MEGAHIT_TaxVamb.115
k79_48666 flag=1 multi=4.0000 len=1207	ERR011347_MEGAHIT_TaxVamb.115
k79_30712 flag=1 multi=5.0000 len=1377	ERR011347_MEGAHIT_TaxVamb.115
k79_23749 flag=1 multi=5.0000 len=1206	ERR011347_MEGAHIT_TaxVamb.1160
k79_69945 flag=1 multi=9.0000 len=1206	ERR011347_MEGAHIT_TaxVamb.1161
k79_30334 flag=1 multi=6.0000 len=1205	ERR011347_MEGAHIT_TaxVamb.1162
k79_54440 flag=1 multi=5.0000 len=1205	ERR011347_MEGAHIT_TaxVamb.1163
k79_80450 flag=1 multi=11.0000 len=1205	ERR011347_MEGAHIT_TaxVamb.1164
k79_23370 flag=1 multi=7.0000 len=1204	ERR011347_MEGAHIT_TaxVamb.1165
k79_43573 flag=1 multi=11.0000 len=1204	ERR011347_MEGAHIT_TaxVamb.1166
k79_45248 flag=1 multi=5.0000 len=1204	ERR011347_MEGAHIT_TaxVamb.1167
k79_63607 flag=1 multi=5.0000 len=1203	ERR011347_MEGAHIT_TaxVamb.1168
k79_19798 flag=1 multi=7.0000 len=1203	ERR011347_MEGAHIT_TaxVamb.1169
k79_51224 flag=1 multi=11.0000 len=3688	ERR011347_MEGAHIT_TaxVamb.116
k79_5292 flag=1 multi=10.0000 len=2309	ERR011347_MEGAHIT_TaxVamb.116
k79_69787 flag=1 multi=16.0000 len=1209	ERR011347_MEGAHIT_TaxVamb.116
k79_73290 flag=1 multi=3.0000 len=1201	ERR011347_MEGAHIT_TaxVamb.1170
k79_17449 flag=1 multi=7.0000 len=1199	ERR011347_MEGAHIT_TaxVamb.1171
k79_80899 flag=1 multi=4.0000 len=1198	ERR011347_MEGAHIT_TaxVamb.1172
k79_82879 flag=1 multi=7.0000 len=1196	ERR011347_MEGAHIT_TaxVamb.1173
k79_59254 flag=1 multi=8.0000 len=1195	ERR011347_MEGAHIT_TaxVamb.1174
k79_75925 flag=1 multi=6.0000 len=1195	ERR011347_MEGAHIT_TaxVamb.1175
k79_42291 flag=1 multi=10.0000 len=1195	ERR011347_MEGAHIT_TaxVamb.1176
k79_42882 flag=1 multi=6.0000 len=1193	ERR011347_MEGAHIT_TaxVamb.1177
k79_17581 flag=1 multi=6.0000 len=1192	ERR011347_MEGAHIT_TaxVamb.1178
k79_2403 flag=1 multi=14.0000 len=1192	ERR011347_MEGAHIT_TaxVamb.1179
k79_67905 flag=0 multi=20.0000 len=1185	ERR011347_MEGAHIT_TaxVamb.1179
k79_4003 flag=1 multi=10.7502 len=1148	ERR011347_MEGAHIT_TaxVamb.1179
k79_93745 flag=1 multi=4.0000 len=1024	ERR011347_MEGAHIT_TaxVamb.117
k79_21230 flag=1 multi=4.0000 len=1366	ERR011347_MEGAHIT_TaxVamb.117
k79_47841 flag=1 multi=4.0000 len=2160	ERR011347_MEGAHIT_TaxVamb.117
k79_96329 flag=1 multi=4.0000 len=1668	ERR011347_MEGAHIT_TaxVamb.117
k79_52651 flag=1 multi=4.0000 len=1249	ERR011347_MEGAHIT_TaxVamb.117
k79_76437 flag=1 multi=5.0000 len=1206	ERR011347_MEGAHIT_TaxVamb.117
k79_24835 flag=1 multi=4.0000 len=1018	ERR011347_MEGAHIT_TaxVamb.117
k79_35518 flag=1 multi=6.0000 len=2153	ERR011347_MEGAHIT_TaxVamb.117
k79_78041 flag=1 multi=4.0000 len=1009	ERR011347_MEGAHIT_TaxVamb.117
k79_38989 flag=1 multi=4.0000 len=1527	ERR011347_MEGAHIT_TaxVamb.117
k79_75511 flag=1 multi=4.0000 len=1493	ERR011347_MEGAHIT_TaxVamb.117
k79_71623 flag=1 multi=6.0000 len=2276	ERR011347_MEGAHIT_TaxVamb.117
k79_60589 flag=1 multi=4.0000 len=1367	ERR011347_MEGAHIT_TaxVamb.117
k79_19039 flag=1 multi=3.0000 len=1172	ERR011347_MEGAHIT_TaxVamb.117
k79_31990 flag=1 multi=4.0000 len=1838	ERR011347_MEGAHIT_TaxVamb.117
k79_30951 flag=1 multi=6.0000 len=1084	ERR011347_MEGAHIT_TaxVamb.117
k79_93288 flag=1 multi=4.0000 len=1753	ERR011347_MEGAHIT_TaxVamb.117
k79_25222 flag=1 multi=7.0000 len=1977	ERR011347_MEGAHIT_TaxVamb.117
k79_30412 flag=1 multi=5.0000 len=1059	ERR011347_MEGAHIT_TaxVamb.117
k79_46700 flag=1 multi=3.0000 len=1008	ERR011347_MEGAHIT_TaxVamb.117
k79_15473 flag=1 multi=4.0000 len=1196	ERR011347_MEGAHIT_TaxVamb.117
k79_40222 flag=1 multi=6.0000 len=1003	ERR011347_MEGAHIT_TaxVamb.117
k79_1226 flag=1 multi=3.0000 len=1083	ERR011347_MEGAHIT_TaxVamb.117
k79_80741 flag=1 multi=3.0000 len=1414	ERR011347_MEGAHIT_TaxVamb.117
k79_4991 flag=1 multi=7.0000 len=1719	ERR011347_MEGAHIT_TaxVamb.117
k79_65177 flag=1 multi=6.0000 len=1943	ERR011347_MEGAHIT_TaxVamb.117
k79_68113 flag=1 multi=4.0000 len=1020	ERR011347_MEGAHIT_TaxVamb.117
k79_89091 flag=1 multi=4.0000 len=1948	ERR011347_MEGAHIT_TaxVamb.117
k79_31101 flag=1 multi=5.0000 len=2443	ERR011347_MEGAHIT_TaxVamb.117
k79_84587 flag=1 multi=5.0000 len=1680	ERR011347_MEGAHIT_TaxVamb.117
k79_93313 flag=1 multi=8.0000 len=2112	ERR011347_MEGAHIT_TaxVamb.117
k79_34203 flag=1 multi=3.0000 len=1019	ERR011347_MEGAHIT_TaxVamb.117
k79_14634 flag=1 multi=5.0000 len=3321	ERR011347_MEGAHIT_TaxVamb.117
k79_96212 flag=1 multi=6.0000 len=3480	ERR011347_MEGAHIT_TaxVamb.117
k79_2495 flag=1 multi=4.0000 len=1106	ERR011347_MEGAHIT_TaxVamb.117
k79_68069 flag=1 multi=5.0000 len=1180	ERR011347_MEGAHIT_TaxVamb.117
k79_35564 flag=1 multi=3.0000 len=1068	ERR011347_MEGAHIT_TaxVamb.117
k79_29749 flag=1 multi=4.0000 len=1038	ERR011347_MEGAHIT_TaxVamb.117
k79_86825 flag=1 multi=4.0000 len=1143	ERR011347_MEGAHIT_TaxVamb.117
k79_6088 flag=1 multi=6.0000 len=1107	ERR011347_MEGAHIT_TaxVamb.117
k79_75097 flag=1 multi=7.0000 len=1492	ERR011347_MEGAHIT_TaxVamb.117
k79_54475 flag=1 multi=3.0000 len=1016	ERR011347_MEGAHIT_TaxVamb.117
k79_15543 flag=1 multi=4.0000 len=1753	ERR011347_MEGAHIT_TaxVamb.117
k79_26376 flag=1 multi=6.0000 len=1964	ERR011347_MEGAHIT_TaxVamb.117
k79_17928 flag=1 multi=6.0000 len=1553	ERR011347_MEGAHIT_TaxVamb.117
k79_27260 flag=1 multi=4.0000 len=1519	ERR011347_MEGAHIT_TaxVamb.117
k79_64493 flag=1 multi=7.0000 len=2025	ERR011347_MEGAHIT_TaxVamb.117
k79_47569 flag=1 multi=4.0000 len=1089	ERR011347_MEGAHIT_TaxVamb.117
k79_32920 flag=1 multi=4.0000 len=1384	ERR011347_MEGAHIT_TaxVamb.117
k79_27140 flag=1 multi=4.0000 len=1124	ERR011347_MEGAHIT_TaxVamb.117
k79_62732 flag=1 multi=6.0000 len=2666	ERR011347_MEGAHIT_TaxVamb.117
k79_16443 flag=1 multi=3.0000 len=1164	ERR011347_MEGAHIT_TaxVamb.117
k79_50366 flag=1 multi=4.0000 len=1028	ERR011347_MEGAHIT_TaxVamb.117
k79_80008 flag=1 multi=6.0000 len=1921	ERR011347_MEGAHIT_TaxVamb.117
k79_45641 flag=1 multi=5.0000 len=1793	ERR011347_MEGAHIT_TaxVamb.117
k79_24681 flag=1 multi=5.0000 len=1717	ERR011347_MEGAHIT_TaxVamb.117
k79_38350 flag=1 multi=5.0000 len=1055	ERR011347_MEGAHIT_TaxVamb.117
k79_7329 flag=1 multi=6.0000 len=2083	ERR011347_MEGAHIT_TaxVamb.117
k79_31234 flag=1 multi=4.0000 len=1033	ERR011347_MEGAHIT_TaxVamb.117
k79_92223 flag=1 multi=3.0000 len=1123	ERR011347_MEGAHIT_TaxVamb.117
k79_58041 flag=1 multi=5.0000 len=1205	ERR011347_MEGAHIT_TaxVamb.117
k79_3019 flag=1 multi=5.0000 len=1215	ERR011347_MEGAHIT_TaxVamb.117
k79_15033 flag=1 multi=5.0000 len=1016	ERR011347_MEGAHIT_TaxVamb.117
k79_88310 flag=1 multi=3.0000 len=1398	ERR011347_MEGAHIT_TaxVamb.117
k79_47959 flag=1 multi=3.0000 len=1120	ERR011347_MEGAHIT_TaxVamb.117
k79_87375 flag=1 multi=5.0000 len=1123	ERR011347_MEGAHIT_TaxVamb.117
k79_40214 flag=1 multi=5.0000 len=1608	ERR011347_MEGAHIT_TaxVamb.117
k79_7987 flag=1 multi=4.0000 len=1173	ERR011347_MEGAHIT_TaxVamb.117
k79_89601 flag=1 multi=4.0000 len=1258	ERR011347_MEGAHIT_TaxVamb.117
k79_62415 flag=1 multi=5.0000 len=1297	ERR011347_MEGAHIT_TaxVamb.117
k79_20096 flag=1 multi=6.0000 len=1090	ERR011347_MEGAHIT_TaxVamb.117
k79_49410 flag=1 multi=4.0000 len=1293	ERR011347_MEGAHIT_TaxVamb.117
k79_90162 flag=1 multi=3.0000 len=1095	ERR011347_MEGAHIT_TaxVamb.117
k79_71380 flag=1 multi=4.0000 len=1272	ERR011347_MEGAHIT_TaxVamb.117
k79_36879 flag=1 multi=4.0000 len=1032	ERR011347_MEGAHIT_TaxVamb.117
k79_25697 flag=1 multi=9.0000 len=2596	ERR011347_MEGAHIT_TaxVamb.117
k79_94570 flag=1 multi=3.0000 len=1023	ERR011347_MEGAHIT_TaxVamb.117
k79_10824 flag=1 multi=6.0000 len=1375	ERR011347_MEGAHIT_TaxVamb.117
k79_92442 flag=1 multi=6.0000 len=1524	ERR011347_MEGAHIT_TaxVamb.117
k79_21033 flag=1 multi=8.0000 len=2046	ERR011347_MEGAHIT_TaxVamb.117
k79_14206 flag=1 multi=6.0000 len=1006	ERR011347_MEGAHIT_TaxVamb.117
k79_44326 flag=1 multi=4.0000 len=2091	ERR011347_MEGAHIT_TaxVamb.117
k79_86161 flag=1 multi=5.0000 len=1342	ERR011347_MEGAHIT_TaxVamb.117
k79_94174 flag=1 multi=4.0000 len=1271	ERR011347_MEGAHIT_TaxVamb.117
k79_45157 flag=1 multi=9.0000 len=1130	ERR011347_MEGAHIT_TaxVamb.117
k79_63065 flag=1 multi=6.0000 len=1796	ERR011347_MEGAHIT_TaxVamb.117
k79_78016 flag=1 multi=4.0000 len=1262	ERR011347_MEGAHIT_TaxVamb.117
k79_42942 flag=1 multi=5.0000 len=1020	ERR011347_MEGAHIT_TaxVamb.117
k79_91880 flag=1 multi=5.0000 len=1025	ERR011347_MEGAHIT_TaxVamb.117
k79_2036 flag=1 multi=6.0000 len=1911	ERR011347_MEGAHIT_TaxVamb.117
k79_67140 flag=1 multi=3.0000 len=1104	ERR011347_MEGAHIT_TaxVamb.117
k79_82754 flag=1 multi=5.0000 len=1154	ERR011347_MEGAHIT_TaxVamb.117
k79_42554 flag=1 multi=4.0000 len=1468	ERR011347_MEGAHIT_TaxVamb.117
k79_10800 flag=1 multi=5.0000 len=3216	ERR011347_MEGAHIT_TaxVamb.117
k79_2805 flag=1 multi=8.0000 len=1078	ERR011347_MEGAHIT_TaxVamb.117
k79_74221 flag=1 multi=4.0000 len=1034	ERR011347_MEGAHIT_TaxVamb.117
k79_46251 flag=1 multi=4.0000 len=1443	ERR011347_MEGAHIT_TaxVamb.117
k79_81659 flag=1 multi=5.0000 len=1245	ERR011347_MEGAHIT_TaxVamb.117
k79_55678 flag=1 multi=5.0000 len=1284	ERR011347_MEGAHIT_TaxVamb.117
k79_77363 flag=1 multi=6.0000 len=1465	ERR011347_MEGAHIT_TaxVamb.117
k79_93600 flag=1 multi=5.0000 len=1743	ERR011347_MEGAHIT_TaxVamb.117
k79_2995 flag=1 multi=3.0000 len=1502	ERR011347_MEGAHIT_TaxVamb.117
k79_26779 flag=1 multi=5.0000 len=1280	ERR011347_MEGAHIT_TaxVamb.117
k79_52720 flag=1 multi=3.0000 len=1051	ERR011347_MEGAHIT_TaxVamb.117
k79_72583 flag=1 multi=5.0000 len=1481	ERR011347_MEGAHIT_TaxVamb.117
k79_36322 flag=1 multi=3.0000 len=1190	ERR011347_MEGAHIT_TaxVamb.117
k79_85077 flag=1 multi=5.0000 len=3068	ERR011347_MEGAHIT_TaxVamb.117
k79_28522 flag=1 multi=5.0000 len=1052	ERR011347_MEGAHIT_TaxVamb.117
k79_65933 flag=1 multi=5.0000 len=1128	ERR011347_MEGAHIT_TaxVamb.117
k79_12401 flag=1 multi=5.0000 len=1633	ERR011347_MEGAHIT_TaxVamb.117
k79_62773 flag=1 multi=5.0000 len=2192	ERR011347_MEGAHIT_TaxVamb.117
k79_50950 flag=1 multi=6.0000 len=1345	ERR011347_MEGAHIT_TaxVamb.117
k79_90112 flag=1 multi=5.0000 len=1230	ERR011347_MEGAHIT_TaxVamb.117
k79_3135 flag=1 multi=4.0000 len=1103	ERR011347_MEGAHIT_TaxVamb.117
k79_24557 flag=1 multi=8.0000 len=1169	ERR011347_MEGAHIT_TaxVamb.117
k79_49105 flag=1 multi=5.0000 len=1715	ERR011347_MEGAHIT_TaxVamb.117
k79_78321 flag=1 multi=5.0000 len=1086	ERR011347_MEGAHIT_TaxVamb.117
k79_96292 flag=1 multi=7.0000 len=1013	ERR011347_MEGAHIT_TaxVamb.117
k79_12605 flag=1 multi=4.0000 len=1082	ERR011347_MEGAHIT_TaxVamb.117
k79_1154 flag=1 multi=4.0000 len=1689	ERR011347_MEGAHIT_TaxVamb.117
k79_34230 flag=1 multi=7.0000 len=1121	ERR011347_MEGAHIT_TaxVamb.117
k79_81331 flag=1 multi=5.0000 len=1308	ERR011347_MEGAHIT_TaxVamb.117
k79_5170 flag=1 multi=7.0000 len=1350	ERR011347_MEGAHIT_TaxVamb.117
k79_93576 flag=1 multi=8.0000 len=2451	ERR011347_MEGAHIT_TaxVamb.117
k79_49034 flag=1 multi=4.0000 len=1294	ERR011347_MEGAHIT_TaxVamb.117
k79_32705 flag=1 multi=12.0000 len=1192	ERR011347_MEGAHIT_TaxVamb.1180
k79_783 flag=1 multi=5.0000 len=1191	ERR011347_MEGAHIT_TaxVamb.1181
k79_68562 flag=1 multi=4.0000 len=1191	ERR011347_MEGAHIT_TaxVamb.1182
k79_15952 flag=1 multi=8.0000 len=1190	ERR011347_MEGAHIT_TaxVamb.1183
k79_79567 flag=1 multi=11.0000 len=1190	ERR011347_MEGAHIT_TaxVamb.1184
k79_11331 flag=1 multi=4.0000 len=1189	ERR011347_MEGAHIT_TaxVamb.1185
k79_52354 flag=1 multi=7.0000 len=1189	ERR011347_MEGAHIT_TaxVamb.1186
k79_8645 flag=1 multi=3.0000 len=1187	ERR011347_MEGAHIT_TaxVamb.1187
k79_49024 flag=1 multi=4.0000 len=1187	ERR011347_MEGAHIT_TaxVamb.1188
k79_11021 flag=1 multi=7.0000 len=1187	ERR011347_MEGAHIT_TaxVamb.1189
k79_16863 flag=1 multi=9.0000 len=3447	ERR011347_MEGAHIT_TaxVamb.118
k79_47302 flag=1 multi=8.0000 len=2482	ERR011347_MEGAHIT_TaxVamb.118
k79_59542 flag=1 multi=5.0000 len=1186	ERR011347_MEGAHIT_TaxVamb.1190
k79_47752 flag=1 multi=6.0000 len=1185	ERR011347_MEGAHIT_TaxVamb.1191
k79_86592 flag=1 multi=3.0000 len=1185	ERR011347_MEGAHIT_TaxVamb.1192
k79_3159 flag=1 multi=3.0000 len=1184	ERR011347_MEGAHIT_TaxVamb.1193
k79_40230 flag=1 multi=9.0000 len=1184	ERR011347_MEGAHIT_TaxVamb.1194
k79_92522 flag=1 multi=6.0000 len=1184	ERR011347_MEGAHIT_TaxVamb.1195
k79_71571 flag=1 multi=7.0000 len=1183	ERR011347_MEGAHIT_TaxVamb.1196
k79_27507 flag=1 multi=7.0000 len=1181	ERR011347_MEGAHIT_TaxVamb.1197
k79_23289 flag=1 multi=5.0000 len=1181	ERR011347_MEGAHIT_TaxVamb.1198
k79_93259 flag=1 multi=5.0000 len=1181	ERR011347_MEGAHIT_TaxVamb.1199
k79_34595 flag=1 multi=7.3584 len=3039	ERR011347_MEGAHIT_TaxVamb.119
k79_618 flag=1 multi=6.0000 len=8170	ERR011347_MEGAHIT_TaxVamb.11
k79_44456 flag=1 multi=6.0000 len=1180	ERR011347_MEGAHIT_TaxVamb.1200
k79_25539 flag=1 multi=5.0000 len=1180	ERR011347_MEGAHIT_TaxVamb.1201
k79_54381 flag=1 multi=5.0000 len=1180	ERR011347_MEGAHIT_TaxVamb.1202
k79_47694 flag=1 multi=8.0000 len=1180	ERR011347_MEGAHIT_TaxVamb.1203
k79_23107 flag=1 multi=7.5967 len=1180	ERR011347_MEGAHIT_TaxVamb.1204
k79_76351 flag=1 multi=9.0000 len=1179	ERR011347_MEGAHIT_TaxVamb.1205
k79_20670 flag=1 multi=8.0000 len=1179	ERR011347_MEGAHIT_TaxVamb.1206
k79_25926 flag=1 multi=29.0000 len=1178	ERR011347_MEGAHIT_TaxVamb.1207
k79_96301 flag=1 multi=5.0000 len=1178	ERR011347_MEGAHIT_TaxVamb.1208
k79_29510 flag=1 multi=7.0000 len=1395	ERR011347_MEGAHIT_TaxVamb.1209
k79_66091 flag=1 multi=6.0000 len=3010	ERR011347_MEGAHIT_TaxVamb.120
k79_92142 flag=1 multi=6.0000 len=1174	ERR011347_MEGAHIT_TaxVamb.1210
k79_74008 flag=1 multi=7.0000 len=1174	ERR011347_MEGAHIT_TaxVamb.1211
k79_19178 flag=1 multi=4.0000 len=1174	ERR011347_MEGAHIT_TaxVamb.1212
k79_61227 flag=1 multi=7.0000 len=1173	ERR011347_MEGAHIT_TaxVamb.1213
k79_9386 flag=1 multi=6.0000 len=1173	ERR011347_MEGAHIT_TaxVamb.1214
k79_47587 flag=1 multi=9.0000 len=1173	ERR011347_MEGAHIT_TaxVamb.1215
k79_24770 flag=1 multi=6.0000 len=1173	ERR011347_MEGAHIT_TaxVamb.1216
k79_39431 flag=1 multi=5.0000 len=1173	ERR011347_MEGAHIT_TaxVamb.1217
k79_94450 flag=1 multi=7.0000 len=1172	ERR011347_MEGAHIT_TaxVamb.1218
k79_87875 flag=1 multi=7.0000 len=1170	ERR011347_MEGAHIT_TaxVamb.1219
k79_85638 flag=1 multi=8.0000 len=2998	ERR011347_MEGAHIT_TaxVamb.121
k79_51499 flag=1 multi=5.0000 len=1170	ERR011347_MEGAHIT_TaxVamb.1220
k79_5487 flag=1 multi=10.0000 len=1169	ERR011347_MEGAHIT_TaxVamb.1221
k79_94334 flag=1 multi=4.0000 len=1169	ERR011347_MEGAHIT_TaxVamb.1222
k79_64021 flag=1 multi=5.0000 len=1168	ERR011347_MEGAHIT_TaxVamb.1223
k79_48895 flag=1 multi=7.0000 len=1167	ERR011347_MEGAHIT_TaxVamb.1224
k79_82678 flag=1 multi=8.0000 len=1166	ERR011347_MEGAHIT_TaxVamb.1225
k79_58471 flag=1 multi=8.0000 len=1165	ERR011347_MEGAHIT_TaxVamb.1226
k79_16920 flag=1 multi=6.0000 len=1165	ERR011347_MEGAHIT_TaxVamb.1227
k79_70086 flag=1 multi=6.0000 len=1165	ERR011347_MEGAHIT_TaxVamb.1228
k79_77223 flag=1 multi=13.0000 len=1165	ERR011347_MEGAHIT_TaxVamb.1229
k79_95792 flag=1 multi=8.0000 len=2994	ERR011347_MEGAHIT_TaxVamb.122
k79_89779 flag=1 multi=5.0000 len=1165	ERR011347_MEGAHIT_TaxVamb.1230
k79_65656 flag=1 multi=5.0000 len=1164	ERR011347_MEGAHIT_TaxVamb.1231
k79_57897 flag=1 multi=7.0000 len=1163	ERR011347_MEGAHIT_TaxVamb.1232
k79_15858 flag=1 multi=7.0000 len=1163	ERR011347_MEGAHIT_TaxVamb.1233
k79_96987 flag=1 multi=8.0000 len=1162	ERR011347_MEGAHIT_TaxVamb.1234
k79_13327 flag=1 multi=5.0000 len=1162	ERR011347_MEGAHIT_TaxVamb.1235
k79_59889 flag=1 multi=7.0000 len=1162	ERR011347_MEGAHIT_TaxVamb.1236
k79_74796 flag=1 multi=5.0000 len=1161	ERR011347_MEGAHIT_TaxVamb.1237
k79_17633 flag=1 multi=4.0000 len=1160	ERR011347_MEGAHIT_TaxVamb.1238
k79_57073 flag=1 multi=11.0000 len=1160	ERR011347_MEGAHIT_TaxVamb.1239
k79_54355 flag=1 multi=8.0000 len=2993	ERR011347_MEGAHIT_TaxVamb.123
k79_72001 flag=1 multi=4.0000 len=1113	ERR011347_MEGAHIT_TaxVamb.1240
k79_96620 flag=1 multi=3.0000 len=1160	ERR011347_MEGAHIT_TaxVamb.1240
k79_8985 flag=1 multi=4.0000 len=1036	ERR011347_MEGAHIT_TaxVamb.1240
k79_83366 flag=1 multi=4.0000 len=1025	ERR011347_MEGAHIT_TaxVamb.1240
k79_40268 flag=1 multi=7.0000 len=1160	ERR011347_MEGAHIT_TaxVamb.1241
k79_70197 flag=1 multi=3.0000 len=1158	ERR011347_MEGAHIT_TaxVamb.1242
k79_79229 flag=1 multi=7.0000 len=1158	ERR011347_MEGAHIT_TaxVamb.1243
k79_46674 flag=1 multi=6.0000 len=1158	ERR011347_MEGAHIT_TaxVamb.1244
k79_34787 flag=1 multi=8.0000 len=1157	ERR011347_MEGAHIT_TaxVamb.1245
k79_22950 flag=1 multi=4.0000 len=1156	ERR011347_MEGAHIT_TaxVamb.1246
k79_32649 flag=1 multi=5.0000 len=1156	ERR011347_MEGAHIT_TaxVamb.1247
k79_27212 flag=1 multi=7.0000 len=1156	ERR011347_MEGAHIT_TaxVamb.1248
k79_90922 flag=1 multi=6.0000 len=1155	ERR011347_MEGAHIT_TaxVamb.1249
k79_594 flag=1 multi=9.0000 len=2989	ERR011347_MEGAHIT_TaxVamb.124
k79_24533 flag=1 multi=6.0000 len=1155	ERR011347_MEGAHIT_TaxVamb.1250
k79_60480 flag=1 multi=8.0000 len=1155	ERR011347_MEGAHIT_TaxVamb.1251
k79_11235 flag=1 multi=3.0000 len=1004	ERR011347_MEGAHIT_TaxVamb.1252
k79_44551 flag=1 multi=3.0000 len=1155	ERR011347_MEGAHIT_TaxVamb.1252
k79_54703 flag=1 multi=6.0000 len=1154	ERR011347_MEGAHIT_TaxVamb.1253
k79_52615 flag=1 multi=11.0000 len=1154	ERR011347_MEGAHIT_TaxVamb.1254
k79_66395 flag=1 multi=8.0000 len=1153	ERR011347_MEGAHIT_TaxVamb.1255
k79_41344 flag=1 multi=9.0000 len=1153	ERR011347_MEGAHIT_TaxVamb.1256
k79_64165 flag=1 multi=6.0000 len=1153	ERR011347_MEGAHIT_TaxVamb.1257
k79_60817 flag=1 multi=10.0000 len=1153	ERR011347_MEGAHIT_TaxVamb.1258
k79_22322 flag=1 multi=6.0000 len=1152	ERR011347_MEGAHIT_TaxVamb.1259
k79_41575 flag=1 multi=12.0000 len=1873	ERR011347_MEGAHIT_TaxVamb.125
k79_22668 flag=1 multi=11.4581 len=1081	ERR011347_MEGAHIT_TaxVamb.125
k79_26620 flag=1 multi=10.0000 len=1373	ERR011347_MEGAHIT_TaxVamb.125
k79_51353 flag=1 multi=12.7857 len=2011	ERR011347_MEGAHIT_TaxVamb.125
k79_511 flag=1 multi=16.0000 len=2610	ERR011347_MEGAHIT_TaxVamb.125
k79_87866 flag=1 multi=12.0000 len=2261	ERR011347_MEGAHIT_TaxVamb.125
k79_17961 flag=1 multi=93.0000 len=1742	ERR011347_MEGAHIT_TaxVamb.125
k79_76414 flag=1 multi=27.0000 len=1174	ERR011347_MEGAHIT_TaxVamb.125
k79_78713 flag=1 multi=14.0000 len=2608	ERR011347_MEGAHIT_TaxVamb.125
k79_78569 flag=1 multi=27.2924 len=4594	ERR011347_MEGAHIT_TaxVamb.125
k79_50551 flag=1 multi=34.0000 len=3937	ERR011347_MEGAHIT_TaxVamb.125
k79_63905 flag=1 multi=18.0000 len=1473	ERR011347_MEGAHIT_TaxVamb.125
k79_23463 flag=1 multi=16.0000 len=1462	ERR011347_MEGAHIT_TaxVamb.125
k79_61338 flag=1 multi=14.0000 len=2269	ERR011347_MEGAHIT_TaxVamb.125
k79_15076 flag=1 multi=11.0000 len=1935	ERR011347_MEGAHIT_TaxVamb.125
k79_22475 flag=1 multi=13.0000 len=6497	ERR011347_MEGAHIT_TaxVamb.125
k79_29529 flag=1 multi=13.0000 len=1154	ERR011347_MEGAHIT_TaxVamb.125
k79_23551 flag=1 multi=19.0000 len=3787	ERR011347_MEGAHIT_TaxVamb.125
k79_3555 flag=1 multi=50.0000 len=2147	ERR011347_MEGAHIT_TaxVamb.125
k79_6171 flag=1 multi=14.0000 len=1440	ERR011347_MEGAHIT_TaxVamb.125
k79_97195 flag=1 multi=13.0000 len=1362	ERR011347_MEGAHIT_TaxVamb.125
k79_47724 flag=1 multi=30.0000 len=8014	ERR011347_MEGAHIT_TaxVamb.125
k79_89711 flag=1 multi=11.0000 len=7749	ERR011347_MEGAHIT_TaxVamb.125
k79_3772 flag=1 multi=26.0000 len=2005	ERR011347_MEGAHIT_TaxVamb.125
k79_91674 flag=1 multi=12.0000 len=3021	ERR011347_MEGAHIT_TaxVamb.125
k79_38173 flag=1 multi=15.0000 len=10813	ERR011347_MEGAHIT_TaxVamb.125
k79_63014 flag=1 multi=11.0000 len=1666	ERR011347_MEGAHIT_TaxVamb.125
k79_10068 flag=1 multi=10.4584 len=1907	ERR011347_MEGAHIT_TaxVamb.125
k79_31269 flag=1 multi=13.0000 len=2032	ERR011347_MEGAHIT_TaxVamb.125
k79_59221 flag=1 multi=16.0000 len=1432	ERR011347_MEGAHIT_TaxVamb.125
k79_86744 flag=1 multi=21.0000 len=2270	ERR011347_MEGAHIT_TaxVamb.125
k79_88352 flag=1 multi=10.0000 len=1981	ERR011347_MEGAHIT_TaxVamb.125
k79_37425 flag=1 multi=25.0000 len=1454	ERR011347_MEGAHIT_TaxVamb.125
