k79_15973 flag=1 multi=6.0000 len=1009	ERR011349_MEGAHIT_TaxVamb.100
k79_33753 flag=1 multi=7.0000 len=1898	ERR011349_MEGAHIT_TaxVamb.24
k79_21632 flag=1 multi=6.0000 len=1828	ERR011349_MEGAHIT_TaxVamb.25
k79_11263 flag=1 multi=37.0000 len=1803	ERR011349_MEGAHIT_TaxVamb.26
k79_10475 flag=1 multi=5.0000 len=1758	ERR011349_MEGAHIT_TaxVamb.27
k79_8298 flag=1 multi=4.0000 len=1748	ERR011349_MEGAHIT_TaxVamb.28
k79_31813 flag=1 multi=5.0000 len=1738	ERR011349_MEGAHIT_TaxVamb.29
k79_4002 flag=1 multi=28.0000 len=1557	ERR011349_MEGAHIT_TaxVamb.2
k79_20364 flag=1 multi=34.0000 len=10471	ERR011349_MEGAHIT_TaxVamb.2
k79_11202 flag=1 multi=27.0000 len=3056	ERR011349_MEGAHIT_TaxVamb.2
k79_10834 flag=1 multi=25.0000 len=6077	ERR011349_MEGAHIT_TaxVamb.2
k79_30275 flag=1 multi=27.0000 len=1987	ERR011349_MEGAHIT_TaxVamb.2
k79_18275 flag=1 multi=31.0000 len=9385	ERR011349_MEGAHIT_TaxVamb.2
k79_8041 flag=1 multi=27.0000 len=1657	ERR011349_MEGAHIT_TaxVamb.2
k79_30078 flag=1 multi=31.0000 len=3755	ERR011349_MEGAHIT_TaxVamb.2
k79_33998 flag=1 multi=28.0000 len=5681	ERR011349_MEGAHIT_TaxVamb.2
k79_29355 flag=1 multi=29.0000 len=7234	ERR011349_MEGAHIT_TaxVamb.2
k79_13351 flag=1 multi=22.0000 len=3117	ERR011349_MEGAHIT_TaxVamb.2
k79_8766 flag=0 multi=21.2768 len=3240	ERR011349_MEGAHIT_TaxVamb.2
k79_22429 flag=1 multi=45.0000 len=9743	ERR011349_MEGAHIT_TaxVamb.2
k79_9656 flag=1 multi=26.0000 len=9328	ERR011349_MEGAHIT_TaxVamb.2
k79_15870 flag=1 multi=49.0222 len=7240	ERR011349_MEGAHIT_TaxVamb.2
k79_23613 flag=1 multi=8.0000 len=2106	ERR011349_MEGAHIT_TaxVamb.2
k79_26749 flag=1 multi=45.0000 len=12741	ERR011349_MEGAHIT_TaxVamb.2
k79_272 flag=1 multi=33.0000 len=12061	ERR011349_MEGAHIT_TaxVamb.2
k79_33900 flag=1 multi=31.0000 len=10281	ERR011349_MEGAHIT_TaxVamb.2
k79_2824 flag=1 multi=27.0000 len=2635	ERR011349_MEGAHIT_TaxVamb.2
k79_2257 flag=1 multi=38.1853 len=14073	ERR011349_MEGAHIT_TaxVamb.2
k79_2897 flag=0 multi=41.9208 len=10438	ERR011349_MEGAHIT_TaxVamb.2
k79_25303 flag=0 multi=59.7914 len=5737	ERR011349_MEGAHIT_TaxVamb.2
k79_35466 flag=1 multi=30.7309 len=1398	ERR011349_MEGAHIT_TaxVamb.2
k79_10894 flag=1 multi=27.0000 len=15840	ERR011349_MEGAHIT_TaxVamb.2
k79_4224 flag=1 multi=20.0000 len=1313	ERR011349_MEGAHIT_TaxVamb.2
k79_14881 flag=1 multi=36.0000 len=5750	ERR011349_MEGAHIT_TaxVamb.2
k79_26162 flag=1 multi=27.0000 len=1780	ERR011349_MEGAHIT_TaxVamb.2
k79_28885 flag=1 multi=21.0000 len=1824	ERR011349_MEGAHIT_TaxVamb.2
k79_22531 flag=1 multi=31.0000 len=11314	ERR011349_MEGAHIT_TaxVamb.2
k79_6681 flag=1 multi=22.0000 len=4140	ERR011349_MEGAHIT_TaxVamb.2
k79_20682 flag=1 multi=27.0000 len=14366	ERR011349_MEGAHIT_TaxVamb.2
k79_29620 flag=1 multi=28.0000 len=9531	ERR011349_MEGAHIT_TaxVamb.2
k79_25370 flag=1 multi=29.0000 len=8436	ERR011349_MEGAHIT_TaxVamb.2
k79_27381 flag=1 multi=46.6091 len=4172	ERR011349_MEGAHIT_TaxVamb.2
k79_32560 flag=1 multi=35.1399 len=5141	ERR011349_MEGAHIT_TaxVamb.2
k79_5635 flag=1 multi=39.0000 len=7298	ERR011349_MEGAHIT_TaxVamb.2
k79_28074 flag=1 multi=28.0000 len=9229	ERR011349_MEGAHIT_TaxVamb.2
k79_5596 flag=1 multi=33.0000 len=10986	ERR011349_MEGAHIT_TaxVamb.2
k79_6293 flag=1 multi=33.0000 len=37217	ERR011349_MEGAHIT_TaxVamb.2
k79_26225 flag=0 multi=25.7654 len=1132	ERR011349_MEGAHIT_TaxVamb.2
k79_651 flag=1 multi=24.0000 len=8428	ERR011349_MEGAHIT_TaxVamb.2
k79_32309 flag=1 multi=24.0000 len=4361	ERR011349_MEGAHIT_TaxVamb.2
k79_12293 flag=1 multi=22.0000 len=2415	ERR011349_MEGAHIT_TaxVamb.2
k79_54 flag=1 multi=30.0000 len=3533	ERR011349_MEGAHIT_TaxVamb.2
k79_24269 flag=1 multi=23.0000 len=10770	ERR011349_MEGAHIT_TaxVamb.2
k79_2974 flag=1 multi=28.0000 len=3548	ERR011349_MEGAHIT_TaxVamb.2
k79_33917 flag=1 multi=23.0000 len=2600	ERR011349_MEGAHIT_TaxVamb.2
k79_35219 flag=1 multi=23.0000 len=1765	ERR011349_MEGAHIT_TaxVamb.2
k79_28493 flag=1 multi=28.0000 len=3291	ERR011349_MEGAHIT_TaxVamb.2
k79_12426 flag=1 multi=28.0000 len=1355	ERR011349_MEGAHIT_TaxVamb.2
k79_3152 flag=1 multi=30.0000 len=6360	ERR011349_MEGAHIT_TaxVamb.2
k79_29047 flag=1 multi=30.0000 len=2561	ERR011349_MEGAHIT_TaxVamb.2
k79_32364 flag=1 multi=33.0000 len=10517	ERR011349_MEGAHIT_TaxVamb.2
k79_31724 flag=1 multi=27.0000 len=5524	ERR011349_MEGAHIT_TaxVamb.2
k79_7388 flag=1 multi=41.0000 len=2054	ERR011349_MEGAHIT_TaxVamb.2
k79_33981 flag=1 multi=22.1472 len=2586	ERR011349_MEGAHIT_TaxVamb.2
k79_14466 flag=1 multi=26.0000 len=16430	ERR011349_MEGAHIT_TaxVamb.2
k79_28197 flag=1 multi=31.0000 len=3503	ERR011349_MEGAHIT_TaxVamb.2
k79_15563 flag=1 multi=23.0000 len=1067	ERR011349_MEGAHIT_TaxVamb.2
k79_17726 flag=1 multi=30.0000 len=3788	ERR011349_MEGAHIT_TaxVamb.2
k79_1220 flag=1 multi=19.0000 len=2049	ERR011349_MEGAHIT_TaxVamb.2
k79_33276 flag=1 multi=43.9746 len=1813	ERR011349_MEGAHIT_TaxVamb.2
k79_22057 flag=1 multi=17.0000 len=1206	ERR011349_MEGAHIT_TaxVamb.2
k79_28739 flag=1 multi=31.0000 len=8857	ERR011349_MEGAHIT_TaxVamb.2
k79_7947 flag=1 multi=30.0000 len=2840	ERR011349_MEGAHIT_TaxVamb.2
k79_32281 flag=1 multi=17.0000 len=1768	ERR011349_MEGAHIT_TaxVamb.2
k79_25003 flag=1 multi=33.0000 len=2824	ERR011349_MEGAHIT_TaxVamb.2
k79_13369 flag=1 multi=29.0000 len=7360	ERR011349_MEGAHIT_TaxVamb.2
k79_7880 flag=1 multi=33.0000 len=5836	ERR011349_MEGAHIT_TaxVamb.2
k79_25519 flag=1 multi=21.0000 len=1734	ERR011349_MEGAHIT_TaxVamb.2
k79_34829 flag=1 multi=7.0000 len=1384	ERR011349_MEGAHIT_TaxVamb.2
k79_28523 flag=1 multi=7.0000 len=1437	ERR011349_MEGAHIT_TaxVamb.2
k79_23897 flag=1 multi=9.0000 len=5208	ERR011349_MEGAHIT_TaxVamb.2
k79_35913 flag=1 multi=39.0000 len=1911	ERR011349_MEGAHIT_TaxVamb.2
k79_35417 flag=1 multi=28.0000 len=11880	ERR011349_MEGAHIT_TaxVamb.2
k79_2561 flag=1 multi=38.0000 len=6597	ERR011349_MEGAHIT_TaxVamb.2
k79_29807 flag=1 multi=7.0000 len=1024	ERR011349_MEGAHIT_TaxVamb.2
k79_24276 flag=1 multi=31.0000 len=12994	ERR011349_MEGAHIT_TaxVamb.2
k79_36408 flag=0 multi=52.0588 len=3121	ERR011349_MEGAHIT_TaxVamb.2
k79_4402 flag=1 multi=24.0000 len=2397	ERR011349_MEGAHIT_TaxVamb.2
k79_11586 flag=1 multi=19.0000 len=1095	ERR011349_MEGAHIT_TaxVamb.2
k79_34311 flag=1 multi=28.0000 len=13142	ERR011349_MEGAHIT_TaxVamb.2
k79_13930 flag=1 multi=29.0000 len=4178	ERR011349_MEGAHIT_TaxVamb.2
k79_5182 flag=1 multi=24.0000 len=4467	ERR011349_MEGAHIT_TaxVamb.2
k79_20907 flag=1 multi=21.0000 len=1030	ERR011349_MEGAHIT_TaxVamb.2
k79_20128 flag=1 multi=30.0000 len=2601	ERR011349_MEGAHIT_TaxVamb.2
k79_33685 flag=1 multi=26.0000 len=7376	ERR011349_MEGAHIT_TaxVamb.2
k79_2527 flag=1 multi=44.0000 len=2250	ERR011349_MEGAHIT_TaxVamb.2
k79_18023 flag=1 multi=31.0000 len=2267	ERR011349_MEGAHIT_TaxVamb.2
k79_22843 flag=1 multi=30.0000 len=3734	ERR011349_MEGAHIT_TaxVamb.2
k79_5504 flag=1 multi=27.0000 len=7013	ERR011349_MEGAHIT_TaxVamb.2
k79_31385 flag=1 multi=30.0000 len=5681	ERR011349_MEGAHIT_TaxVamb.2
k79_12249 flag=1 multi=16.0000 len=1162	ERR011349_MEGAHIT_TaxVamb.2
k79_14242 flag=1 multi=33.0000 len=8151	ERR011349_MEGAHIT_TaxVamb.2
k79_13884 flag=1 multi=29.0000 len=3934	ERR011349_MEGAHIT_TaxVamb.2
k79_36470 flag=1 multi=32.0000 len=5826	ERR011349_MEGAHIT_TaxVamb.2
k79_11776 flag=1 multi=43.0000 len=1696	ERR011349_MEGAHIT_TaxVamb.2
k79_16181 flag=1 multi=38.0000 len=24835	ERR011349_MEGAHIT_TaxVamb.2
k79_12597 flag=1 multi=28.0000 len=6620	ERR011349_MEGAHIT_TaxVamb.2
k79_36086 flag=1 multi=25.0000 len=5096	ERR011349_MEGAHIT_TaxVamb.2
k79_34590 flag=1 multi=31.0000 len=4038	ERR011349_MEGAHIT_TaxVamb.2
k79_34409 flag=1 multi=26.0000 len=3306	ERR011349_MEGAHIT_TaxVamb.2
k79_36557 flag=1 multi=30.0000 len=7145	ERR011349_MEGAHIT_TaxVamb.2
k79_1073 flag=1 multi=34.0000 len=7873	ERR011349_MEGAHIT_TaxVamb.2
k79_17596 flag=1 multi=29.0000 len=4232	ERR011349_MEGAHIT_TaxVamb.2
k79_28860 flag=1 multi=33.0000 len=5575	ERR011349_MEGAHIT_TaxVamb.2
k79_21536 flag=1 multi=31.0000 len=16709	ERR011349_MEGAHIT_TaxVamb.2
k79_9021 flag=1 multi=41.0000 len=12686	ERR011349_MEGAHIT_TaxVamb.2
k79_29913 flag=1 multi=28.0000 len=3421	ERR011349_MEGAHIT_TaxVamb.2
k79_17149 flag=1 multi=28.0000 len=6099	ERR011349_MEGAHIT_TaxVamb.2
k79_24005 flag=1 multi=26.0000 len=7910	ERR011349_MEGAHIT_TaxVamb.2
k79_15524 flag=1 multi=19.0000 len=1248	ERR011349_MEGAHIT_TaxVamb.2
k79_12805 flag=1 multi=46.0000 len=3907	ERR011349_MEGAHIT_TaxVamb.2
k79_10073 flag=1 multi=29.0000 len=13851	ERR011349_MEGAHIT_TaxVamb.2
k79_3636 flag=1 multi=39.0000 len=2699	ERR011349_MEGAHIT_TaxVamb.2
k79_8732 flag=1 multi=26.0000 len=10320	ERR011349_MEGAHIT_TaxVamb.2
k79_3662 flag=1 multi=76.4342 len=1355	ERR011349_MEGAHIT_TaxVamb.2
k79_4580 flag=1 multi=28.0000 len=8054	ERR011349_MEGAHIT_TaxVamb.2
k79_24826 flag=1 multi=30.0000 len=11618	ERR011349_MEGAHIT_TaxVamb.2
k79_25658 flag=1 multi=24.0000 len=3279	ERR011349_MEGAHIT_TaxVamb.2
k79_35632 flag=1 multi=33.0000 len=9818	ERR011349_MEGAHIT_TaxVamb.2
k79_21239 flag=1 multi=25.0000 len=3687	ERR011349_MEGAHIT_TaxVamb.2
k79_3601 flag=1 multi=28.0000 len=9718	ERR011349_MEGAHIT_TaxVamb.2
k79_35572 flag=1 multi=28.0000 len=6921	ERR011349_MEGAHIT_TaxVamb.2
k79_5125 flag=1 multi=44.0000 len=1069	ERR011349_MEGAHIT_TaxVamb.2
k79_7531 flag=1 multi=29.0000 len=11704	ERR011349_MEGAHIT_TaxVamb.2
k79_26637 flag=1 multi=27.0000 len=5201	ERR011349_MEGAHIT_TaxVamb.2
k79_32681 flag=1 multi=12.0000 len=2432	ERR011349_MEGAHIT_TaxVamb.2
k79_13384 flag=0 multi=34.7563 len=2869	ERR011349_MEGAHIT_TaxVamb.2
k79_1935 flag=1 multi=34.0000 len=22884	ERR011349_MEGAHIT_TaxVamb.2
k79_22309 flag=1 multi=30.0000 len=6058	ERR011349_MEGAHIT_TaxVamb.2
k79_10354 flag=1 multi=38.0000 len=2321	ERR011349_MEGAHIT_TaxVamb.2
k79_6577 flag=1 multi=38.0000 len=3525	ERR011349_MEGAHIT_TaxVamb.2
k79_18742 flag=1 multi=25.0000 len=9476	ERR011349_MEGAHIT_TaxVamb.2
k79_29967 flag=1 multi=30.0000 len=3190	ERR011349_MEGAHIT_TaxVamb.2
k79_5649 flag=1 multi=29.0000 len=3108	ERR011349_MEGAHIT_TaxVamb.2
k79_17828 flag=1 multi=26.0000 len=4021	ERR011349_MEGAHIT_TaxVamb.2
k79_2760 flag=0 multi=24.8284 len=2877	ERR011349_MEGAHIT_TaxVamb.2
k79_24313 flag=1 multi=44.0000 len=16438	ERR011349_MEGAHIT_TaxVamb.2
k79_7459 flag=1 multi=25.0000 len=3560	ERR011349_MEGAHIT_TaxVamb.2
k79_4229 flag=1 multi=30.0000 len=3373	ERR011349_MEGAHIT_TaxVamb.2
k79_13756 flag=1 multi=38.0000 len=4493	ERR011349_MEGAHIT_TaxVamb.2
k79_22321 flag=1 multi=31.0000 len=9181	ERR011349_MEGAHIT_TaxVamb.2
k79_9219 flag=1 multi=22.0000 len=4135	ERR011349_MEGAHIT_TaxVamb.2
k79_14618 flag=1 multi=33.0000 len=7221	ERR011349_MEGAHIT_TaxVamb.2
k79_16506 flag=1 multi=27.0000 len=2639	ERR011349_MEGAHIT_TaxVamb.2
k79_20142 flag=1 multi=26.0000 len=13465	ERR011349_MEGAHIT_TaxVamb.2
k79_19849 flag=1 multi=31.0000 len=1010	ERR011349_MEGAHIT_TaxVamb.2
k79_281 flag=1 multi=28.0000 len=4879	ERR011349_MEGAHIT_TaxVamb.2
k79_23378 flag=0 multi=35.0000 len=1144	ERR011349_MEGAHIT_TaxVamb.2
k79_20980 flag=1 multi=35.0000 len=2970	ERR011349_MEGAHIT_TaxVamb.2
k79_11130 flag=0 multi=43.7190 len=3933	ERR011349_MEGAHIT_TaxVamb.2
k79_26105 flag=1 multi=17.0000 len=14856	ERR011349_MEGAHIT_TaxVamb.2
k79_31384 flag=1 multi=26.0000 len=6948	ERR011349_MEGAHIT_TaxVamb.2
k79_26382 flag=1 multi=27.0000 len=1717	ERR011349_MEGAHIT_TaxVamb.2
k79_7799 flag=1 multi=27.0000 len=9476	ERR011349_MEGAHIT_TaxVamb.2
k79_33807 flag=1 multi=24.0000 len=4407	ERR011349_MEGAHIT_TaxVamb.2
k79_29873 flag=1 multi=34.0000 len=1498	ERR011349_MEGAHIT_TaxVamb.2
k79_31158 flag=1 multi=24.0000 len=3925	ERR011349_MEGAHIT_TaxVamb.2
k79_4221 flag=1 multi=31.0000 len=3593	ERR011349_MEGAHIT_TaxVamb.2
k79_5982 flag=1 multi=38.7601 len=4539	ERR011349_MEGAHIT_TaxVamb.2
k79_21380 flag=0 multi=36.4758 len=3990	ERR011349_MEGAHIT_TaxVamb.2
k79_15153 flag=1 multi=25.0000 len=10367	ERR011349_MEGAHIT_TaxVamb.2
k79_28935 flag=1 multi=23.0000 len=5127	ERR011349_MEGAHIT_TaxVamb.2
k79_13878 flag=1 multi=26.0000 len=20413	ERR011349_MEGAHIT_TaxVamb.2
k79_36680 flag=1 multi=27.0000 len=4357	ERR011349_MEGAHIT_TaxVamb.2
k79_24373 flag=1 multi=26.0000 len=4265	ERR011349_MEGAHIT_TaxVamb.2
k79_22071 flag=1 multi=18.0000 len=3270	ERR011349_MEGAHIT_TaxVamb.2
k79_143 flag=1 multi=30.0000 len=4893	ERR011349_MEGAHIT_TaxVamb.2
k79_20357 flag=1 multi=27.0000 len=2259	ERR011349_MEGAHIT_TaxVamb.2
k79_9816 flag=1 multi=35.8724 len=2179	ERR011349_MEGAHIT_TaxVamb.2
k79_21480 flag=1 multi=32.0000 len=10505	ERR011349_MEGAHIT_TaxVamb.2
k79_33671 flag=1 multi=25.0000 len=3653	ERR011349_MEGAHIT_TaxVamb.2
k79_22411 flag=1 multi=26.0000 len=12549	ERR011349_MEGAHIT_TaxVamb.2
k79_24438 flag=1 multi=28.0000 len=2301	ERR011349_MEGAHIT_TaxVamb.2
k79_18446 flag=1 multi=32.0000 len=3583	ERR011349_MEGAHIT_TaxVamb.2
k79_15078 flag=1 multi=35.0000 len=1078	ERR011349_MEGAHIT_TaxVamb.2
k79_29351 flag=1 multi=31.0000 len=9955	ERR011349_MEGAHIT_TaxVamb.2
k79_17560 flag=1 multi=27.0000 len=8705	ERR011349_MEGAHIT_TaxVamb.2
k79_15912 flag=1 multi=28.0000 len=1436	ERR011349_MEGAHIT_TaxVamb.2
k79_12460 flag=1 multi=25.0000 len=4825	ERR011349_MEGAHIT_TaxVamb.2
k79_29973 flag=1 multi=26.0000 len=1978	ERR011349_MEGAHIT_TaxVamb.2
k79_28999 flag=1 multi=32.0000 len=3386	ERR011349_MEGAHIT_TaxVamb.2
k79_17809 flag=1 multi=23.9591 len=1007	ERR011349_MEGAHIT_TaxVamb.2
k79_30450 flag=1 multi=29.0000 len=15434	ERR011349_MEGAHIT_TaxVamb.2
k79_22389 flag=1 multi=31.0000 len=6611	ERR011349_MEGAHIT_TaxVamb.2
k79_5857 flag=1 multi=7.0000 len=3980	ERR011349_MEGAHIT_TaxVamb.2
k79_32084 flag=1 multi=40.0000 len=10881	ERR011349_MEGAHIT_TaxVamb.2
k79_28898 flag=1 multi=19.0000 len=2420	ERR011349_MEGAHIT_TaxVamb.2
k79_9815 flag=1 multi=31.0000 len=5133	ERR011349_MEGAHIT_TaxVamb.2
k79_22252 flag=1 multi=18.0000 len=1433	ERR011349_MEGAHIT_TaxVamb.2
k79_29242 flag=1 multi=38.0000 len=8667	ERR011349_MEGAHIT_TaxVamb.2
k79_34242 flag=1 multi=6.0000 len=1720	ERR011349_MEGAHIT_TaxVamb.2
k79_11754 flag=1 multi=30.0000 len=2204	ERR011349_MEGAHIT_TaxVamb.2
k79_626 flag=1 multi=18.0000 len=1086	ERR011349_MEGAHIT_TaxVamb.2
k79_8122 flag=1 multi=30.0000 len=2512	ERR011349_MEGAHIT_TaxVamb.2
k79_31109 flag=1 multi=23.0000 len=5133	ERR011349_MEGAHIT_TaxVamb.2
k79_2301 flag=1 multi=33.0000 len=14729	ERR011349_MEGAHIT_TaxVamb.2
k79_6156 flag=1 multi=43.0000 len=1258	ERR011349_MEGAHIT_TaxVamb.2
k79_29438 flag=1 multi=38.0000 len=9462	ERR011349_MEGAHIT_TaxVamb.2
k79_20776 flag=1 multi=36.0000 len=2258	ERR011349_MEGAHIT_TaxVamb.2
k79_14857 flag=1 multi=24.0000 len=3513	ERR011349_MEGAHIT_TaxVamb.2
k79_17107 flag=1 multi=16.0000 len=2515	ERR011349_MEGAHIT_TaxVamb.2
k79_3091 flag=1 multi=40.0000 len=4355	ERR011349_MEGAHIT_TaxVamb.2
k79_26448 flag=1 multi=33.0000 len=7287	ERR011349_MEGAHIT_TaxVamb.2
k79_13058 flag=1 multi=24.0000 len=1920	ERR011349_MEGAHIT_TaxVamb.2
k79_26094 flag=1 multi=28.0000 len=5883	ERR011349_MEGAHIT_TaxVamb.2
k79_34983 flag=1 multi=30.0000 len=4084	ERR011349_MEGAHIT_TaxVamb.2
k79_16798 flag=1 multi=31.0000 len=36295	ERR011349_MEGAHIT_TaxVamb.2
k79_36356 flag=1 multi=41.0000 len=9347	ERR011349_MEGAHIT_TaxVamb.2
k79_28019 flag=1 multi=41.0000 len=6417	ERR011349_MEGAHIT_TaxVamb.2
k79_3665 flag=1 multi=29.0000 len=10595	ERR011349_MEGAHIT_TaxVamb.2
k79_8769 flag=1 multi=30.0000 len=2731	ERR011349_MEGAHIT_TaxVamb.2
k79_12713 flag=1 multi=33.0000 len=5434	ERR011349_MEGAHIT_TaxVamb.2
k79_27939 flag=1 multi=24.0000 len=8783	ERR011349_MEGAHIT_TaxVamb.2
k79_18678 flag=1 multi=40.0000 len=6614	ERR011349_MEGAHIT_TaxVamb.2
k79_30726 flag=1 multi=30.0000 len=2495	ERR011349_MEGAHIT_TaxVamb.2
k79_33749 flag=1 multi=32.0000 len=12656	ERR011349_MEGAHIT_TaxVamb.2
k79_13020 flag=1 multi=20.0000 len=1741	ERR011349_MEGAHIT_TaxVamb.2
k79_26361 flag=1 multi=27.0000 len=3396	ERR011349_MEGAHIT_TaxVamb.2
k79_23916 flag=1 multi=44.0000 len=3374	ERR011349_MEGAHIT_TaxVamb.2
k79_26505 flag=1 multi=27.0000 len=1161	ERR011349_MEGAHIT_TaxVamb.2
k79_19652 flag=1 multi=36.0000 len=1657	ERR011349_MEGAHIT_TaxVamb.2
k79_25376 flag=1 multi=17.1788 len=2210	ERR011349_MEGAHIT_TaxVamb.2
k79_25053 flag=1 multi=22.0000 len=1235	ERR011349_MEGAHIT_TaxVamb.2
k79_21006 flag=1 multi=37.0000 len=2958	ERR011349_MEGAHIT_TaxVamb.2
k79_10147 flag=1 multi=29.0000 len=6299	ERR011349_MEGAHIT_TaxVamb.2
k79_35642 flag=1 multi=4.0000 len=1271	ERR011349_MEGAHIT_TaxVamb.2
k79_18961 flag=1 multi=27.0000 len=6034	ERR011349_MEGAHIT_TaxVamb.2
k79_33487 flag=1 multi=35.0000 len=11815	ERR011349_MEGAHIT_TaxVamb.2
k79_2425 flag=1 multi=29.0000 len=8069	ERR011349_MEGAHIT_TaxVamb.2
k79_30158 flag=1 multi=28.0000 len=10029	ERR011349_MEGAHIT_TaxVamb.2
k79_25692 flag=1 multi=27.0000 len=1948	ERR011349_MEGAHIT_TaxVamb.2
k79_7958 flag=1 multi=36.0000 len=1459	ERR011349_MEGAHIT_TaxVamb.2
k79_34112 flag=0 multi=45.5769 len=2206	ERR011349_MEGAHIT_TaxVamb.2
k79_20318 flag=1 multi=29.0000 len=5941	ERR011349_MEGAHIT_TaxVamb.2
k79_24729 flag=1 multi=29.0000 len=12265	ERR011349_MEGAHIT_TaxVamb.2
k79_21718 flag=1 multi=21.0000 len=1002	ERR011349_MEGAHIT_TaxVamb.2
k79_15653 flag=1 multi=30.0000 len=1198	ERR011349_MEGAHIT_TaxVamb.2
k79_14017 flag=1 multi=30.0000 len=6509	ERR011349_MEGAHIT_TaxVamb.2
k79_34004 flag=1 multi=28.0000 len=4994	ERR011349_MEGAHIT_TaxVamb.2
k79_463 flag=1 multi=29.0000 len=27609	ERR011349_MEGAHIT_TaxVamb.2
k79_16311 flag=1 multi=26.0000 len=6843	ERR011349_MEGAHIT_TaxVamb.2
k79_7675 flag=1 multi=30.0000 len=1300	ERR011349_MEGAHIT_TaxVamb.2
k79_34139 flag=1 multi=30.0000 len=5423	ERR011349_MEGAHIT_TaxVamb.2
k79_30610 flag=1 multi=30.0000 len=8586	ERR011349_MEGAHIT_TaxVamb.2
k79_26199 flag=1 multi=28.0000 len=1846	ERR011349_MEGAHIT_TaxVamb.2
k79_24306 flag=1 multi=31.0000 len=17028	ERR011349_MEGAHIT_TaxVamb.2
k79_7859 flag=1 multi=44.0000 len=5910	ERR011349_MEGAHIT_TaxVamb.2
k79_5198 flag=1 multi=29.0000 len=2628	ERR011349_MEGAHIT_TaxVamb.2
k79_6572 flag=1 multi=25.0000 len=3885	ERR011349_MEGAHIT_TaxVamb.2
k79_7085 flag=1 multi=41.0000 len=3803	ERR011349_MEGAHIT_TaxVamb.2
k79_8736 flag=0 multi=28.9136 len=6562	ERR011349_MEGAHIT_TaxVamb.2
k79_18263 flag=1 multi=38.0000 len=3210	ERR011349_MEGAHIT_TaxVamb.2
k79_11105 flag=1 multi=41.3760 len=4388	ERR011349_MEGAHIT_TaxVamb.2
k79_5092 flag=1 multi=24.0000 len=2286	ERR011349_MEGAHIT_TaxVamb.2
k79_10425 flag=1 multi=19.0000 len=1792	ERR011349_MEGAHIT_TaxVamb.2
k79_29507 flag=1 multi=28.0000 len=25834	ERR011349_MEGAHIT_TaxVamb.2
k79_17233 flag=1 multi=31.0000 len=9772	ERR011349_MEGAHIT_TaxVamb.2
k79_23084 flag=1 multi=28.0000 len=8196	ERR011349_MEGAHIT_TaxVamb.2
k79_36740 flag=1 multi=32.0000 len=9138	ERR011349_MEGAHIT_TaxVamb.2
k79_5812 flag=1 multi=39.0000 len=3116	ERR011349_MEGAHIT_TaxVamb.2
k79_22218 flag=1 multi=28.0000 len=5490	ERR011349_MEGAHIT_TaxVamb.2
k79_31123 flag=1 multi=31.0000 len=2536	ERR011349_MEGAHIT_TaxVamb.2
k79_14250 flag=1 multi=30.0000 len=2478	ERR011349_MEGAHIT_TaxVamb.2
k79_36345 flag=1 multi=27.0000 len=6392	ERR011349_MEGAHIT_TaxVamb.2
k79_17025 flag=1 multi=33.0000 len=18675	ERR011349_MEGAHIT_TaxVamb.2
k79_4406 flag=1 multi=21.0000 len=1898	ERR011349_MEGAHIT_TaxVamb.2
k79_529 flag=1 multi=15.0000 len=1616	ERR011349_MEGAHIT_TaxVamb.2
k79_34065 flag=1 multi=28.0000 len=2208	ERR011349_MEGAHIT_TaxVamb.2
k79_35880 flag=1 multi=29.5538 len=8116	ERR011349_MEGAHIT_TaxVamb.2
k79_22075 flag=1 multi=38.0000 len=2114	ERR011349_MEGAHIT_TaxVamb.2
k79_19459 flag=1 multi=32.0000 len=12324	ERR011349_MEGAHIT_TaxVamb.2
k79_15508 flag=1 multi=28.0000 len=5016	ERR011349_MEGAHIT_TaxVamb.2
k79_30617 flag=1 multi=40.0000 len=24710	ERR011349_MEGAHIT_TaxVamb.2
k79_3537 flag=1 multi=29.0000 len=8427	ERR011349_MEGAHIT_TaxVamb.2
k79_22450 flag=1 multi=24.5600 len=2645	ERR011349_MEGAHIT_TaxVamb.2
k79_7681 flag=1 multi=28.0000 len=1643	ERR011349_MEGAHIT_TaxVamb.2
k79_33432 flag=1 multi=29.0000 len=24027	ERR011349_MEGAHIT_TaxVamb.2
k79_16090 flag=1 multi=24.0000 len=1934	ERR011349_MEGAHIT_TaxVamb.2
k79_35017 flag=1 multi=27.0000 len=2996	ERR011349_MEGAHIT_TaxVamb.2
k79_36472 flag=1 multi=25.0000 len=2659	ERR011349_MEGAHIT_TaxVamb.2
k79_29053 flag=1 multi=24.0000 len=2689	ERR011349_MEGAHIT_TaxVamb.2
k79_22142 flag=1 multi=30.0000 len=3956	ERR011349_MEGAHIT_TaxVamb.2
k79_32227 flag=1 multi=33.3956 len=7253	ERR011349_MEGAHIT_TaxVamb.2
k79_5476 flag=1 multi=31.0000 len=1527	ERR011349_MEGAHIT_TaxVamb.2
k79_23065 flag=1 multi=28.0000 len=14726	ERR011349_MEGAHIT_TaxVamb.2
k79_1360 flag=1 multi=23.0000 len=4496	ERR011349_MEGAHIT_TaxVamb.2
k79_28620 flag=1 multi=31.0000 len=5320	ERR011349_MEGAHIT_TaxVamb.2
k79_36635 flag=1 multi=33.0000 len=22262	ERR011349_MEGAHIT_TaxVamb.2
