k79_28844 flag=1 multi=4.0000 len=1696	ERR011348_MEGAHIT_TaxVamb.1000
k79_61152 flag=1 multi=6.0000 len=1379	ERR011348_MEGAHIT_TaxVamb.10
k79_55702 flag=1 multi=5.0000 len=1636	ERR011348_MEGAHIT_TaxVamb.10
k79_24433 flag=0 multi=6.5859 len=1581	ERR011348_MEGAHIT_TaxVamb.10
k79_16016 flag=0 multi=6.9904 len=10656	ERR011348_MEGAHIT_TaxVamb.10
k79_63967 flag=1 multi=7.9816 len=6923	ERR011348_MEGAHIT_TaxVamb.10
k79_22885 flag=1 multi=3.0000 len=1950	ERR011348_MEGAHIT_TaxVamb.10
k79_60292 flag=1 multi=7.0000 len=10673	ERR011348_MEGAHIT_TaxVamb.10
k79_73721 flag=1 multi=5.0000 len=1649	ERR011348_MEGAHIT_TaxVamb.10
k79_77174 flag=1 multi=7.0000 len=5299	ERR011348_MEGAHIT_TaxVamb.10
k79_74841 flag=1 multi=8.0000 len=12670	ERR011348_MEGAHIT_TaxVamb.10
k79_65184 flag=1 multi=5.0000 len=2107	ERR011348_MEGAHIT_TaxVamb.10
k79_33678 flag=1 multi=5.9571 len=2878	ERR011348_MEGAHIT_TaxVamb.10
k79_95740 flag=1 multi=5.0000 len=2940	ERR011348_MEGAHIT_TaxVamb.10
k79_64624 flag=1 multi=4.0000 len=1638	ERR011348_MEGAHIT_TaxVamb.10
k79_6202 flag=1 multi=5.0000 len=3055	ERR011348_MEGAHIT_TaxVamb.10
k79_10203 flag=0 multi=5.0010 len=2145	ERR011348_MEGAHIT_TaxVamb.10
k79_11943 flag=1 multi=5.0000 len=1214	ERR011348_MEGAHIT_TaxVamb.10
k79_22335 flag=1 multi=7.0000 len=3246	ERR011348_MEGAHIT_TaxVamb.10
k79_61104 flag=0 multi=5.7573 len=6094	ERR011348_MEGAHIT_TaxVamb.10
k79_24414 flag=1 multi=6.0000 len=13137	ERR011348_MEGAHIT_TaxVamb.10
k79_52987 flag=1 multi=4.0000 len=1284	ERR011348_MEGAHIT_TaxVamb.10
k79_31834 flag=1 multi=4.7909 len=1533	ERR011348_MEGAHIT_TaxVamb.10
k79_47319 flag=0 multi=6.9434 len=2201	ERR011348_MEGAHIT_TaxVamb.10
k79_35428 flag=1 multi=4.0000 len=2485	ERR011348_MEGAHIT_TaxVamb.10
k79_38099 flag=1 multi=7.2218 len=10661	ERR011348_MEGAHIT_TaxVamb.10
k79_78593 flag=1 multi=5.4729 len=5262	ERR011348_MEGAHIT_TaxVamb.10
k79_46820 flag=1 multi=9.0000 len=15898	ERR011348_MEGAHIT_TaxVamb.10
k79_9115 flag=1 multi=6.9729 len=13216	ERR011348_MEGAHIT_TaxVamb.10
k79_24369 flag=0 multi=5.3796 len=2068	ERR011348_MEGAHIT_TaxVamb.10
k79_44539 flag=0 multi=5.9823 len=5728	ERR011348_MEGAHIT_TaxVamb.10
k79_3484 flag=0 multi=5.7329 len=5991	ERR011348_MEGAHIT_TaxVamb.10
k79_30858 flag=1 multi=6.1432 len=1238	ERR011348_MEGAHIT_TaxVamb.10
k79_86335 flag=1 multi=5.0000 len=4363	ERR011348_MEGAHIT_TaxVamb.10
k79_48803 flag=1 multi=4.9112 len=6162	ERR011348_MEGAHIT_TaxVamb.10
k79_3302 flag=1 multi=7.0000 len=3104	ERR011348_MEGAHIT_TaxVamb.10
k79_71850 flag=1 multi=5.0000 len=1387	ERR011348_MEGAHIT_TaxVamb.10
k79_12362 flag=1 multi=4.3798 len=2683	ERR011348_MEGAHIT_TaxVamb.10
k79_25846 flag=1 multi=5.0000 len=1671	ERR011348_MEGAHIT_TaxVamb.10
k79_32550 flag=0 multi=7.9710 len=4910	ERR011348_MEGAHIT_TaxVamb.10
k79_47289 flag=0 multi=6.0000 len=1627	ERR011348_MEGAHIT_TaxVamb.10
k79_87098 flag=1 multi=7.0700 len=29729	ERR011348_MEGAHIT_TaxVamb.10
k79_87616 flag=1 multi=5.0000 len=1299	ERR011348_MEGAHIT_TaxVamb.10
k79_44224 flag=0 multi=8.0449 len=1215	ERR011348_MEGAHIT_TaxVamb.10
k79_64908 flag=1 multi=6.6513 len=6884	ERR011348_MEGAHIT_TaxVamb.10
k79_10043 flag=0 multi=4.2737 len=1738	ERR011348_MEGAHIT_TaxVamb.10
k79_10842 flag=1 multi=4.0000 len=4707	ERR011348_MEGAHIT_TaxVamb.10
k79_2195 flag=1 multi=5.0000 len=2901	ERR011348_MEGAHIT_TaxVamb.10
k79_86440 flag=1 multi=8.0000 len=3223	ERR011348_MEGAHIT_TaxVamb.10
k79_15910 flag=1 multi=6.5572 len=11977	ERR011348_MEGAHIT_TaxVamb.10
k79_60252 flag=1 multi=5.0000 len=2032	ERR011348_MEGAHIT_TaxVamb.10
k79_5026 flag=1 multi=5.0000 len=1983	ERR011348_MEGAHIT_TaxVamb.10
k79_18402 flag=1 multi=5.0000 len=4406	ERR011348_MEGAHIT_TaxVamb.10
k79_6879 flag=1 multi=4.9979 len=3446	ERR011348_MEGAHIT_TaxVamb.10
k79_58660 flag=1 multi=6.0000 len=3708	ERR011348_MEGAHIT_TaxVamb.10
k79_63282 flag=1 multi=5.9711 len=6818	ERR011348_MEGAHIT_TaxVamb.10
k79_91124 flag=0 multi=7.6672 len=16852	ERR011348_MEGAHIT_TaxVamb.10
k79_33981 flag=1 multi=8.0000 len=2662	ERR011348_MEGAHIT_TaxVamb.10
k79_5842 flag=1 multi=7.0000 len=3350	ERR011348_MEGAHIT_TaxVamb.10
k79_65079 flag=0 multi=5.8318 len=3824	ERR011348_MEGAHIT_TaxVamb.10
k79_31244 flag=0 multi=7.1183 len=3546	ERR011348_MEGAHIT_TaxVamb.10
k79_41896 flag=1 multi=5.9933 len=2333	ERR011348_MEGAHIT_TaxVamb.10
k79_67624 flag=1 multi=5.0000 len=1379	ERR011348_MEGAHIT_TaxVamb.10
k79_92727 flag=1 multi=7.0000 len=1973	ERR011348_MEGAHIT_TaxVamb.10
k79_24278 flag=1 multi=7.7119 len=12614	ERR011348_MEGAHIT_TaxVamb.10
k79_26298 flag=1 multi=5.0000 len=2347	ERR011348_MEGAHIT_TaxVamb.10
k79_55781 flag=1 multi=7.0000 len=3884	ERR011348_MEGAHIT_TaxVamb.10
k79_79747 flag=1 multi=6.0000 len=2486	ERR011348_MEGAHIT_TaxVamb.10
k79_44123 flag=1 multi=6.0000 len=1236	ERR011348_MEGAHIT_TaxVamb.10
k79_69929 flag=1 multi=5.0000 len=1346	ERR011348_MEGAHIT_TaxVamb.10
k79_22471 flag=0 multi=5.7913 len=14883	ERR011348_MEGAHIT_TaxVamb.10
k79_49240 flag=1 multi=5.8992 len=4046	ERR011348_MEGAHIT_TaxVamb.10
k79_26514 flag=0 multi=5.6814 len=1372	ERR011348_MEGAHIT_TaxVamb.10
k79_2250 flag=1 multi=7.2342 len=11485	ERR011348_MEGAHIT_TaxVamb.10
k79_86653 flag=1 multi=5.0000 len=2734	ERR011348_MEGAHIT_TaxVamb.10
k79_77915 flag=1 multi=5.0000 len=1093	ERR011348_MEGAHIT_TaxVamb.10
k79_2091 flag=1 multi=5.0000 len=2546	ERR011348_MEGAHIT_TaxVamb.10
k79_81881 flag=1 multi=6.8426 len=2639	ERR011348_MEGAHIT_TaxVamb.10
k79_49425 flag=0 multi=8.4011 len=1595	ERR011348_MEGAHIT_TaxVamb.10
k79_48893 flag=0 multi=4.2844 len=1971	ERR011348_MEGAHIT_TaxVamb.10
k79_62923 flag=1 multi=7.0000 len=18407	ERR011348_MEGAHIT_TaxVamb.10
k79_58492 flag=1 multi=4.0000 len=1284	ERR011348_MEGAHIT_TaxVamb.10
k79_71141 flag=1 multi=5.0000 len=1305	ERR011348_MEGAHIT_TaxVamb.10
k79_56159 flag=1 multi=5.7469 len=3429	ERR011348_MEGAHIT_TaxVamb.10
k79_447 flag=0 multi=10.2077 len=2766	ERR011348_MEGAHIT_TaxVamb.10
k79_56861 flag=1 multi=5.0000 len=1830	ERR011348_MEGAHIT_TaxVamb.10
k79_60062 flag=1 multi=6.6958 len=3596	ERR011348_MEGAHIT_TaxVamb.10
k79_48576 flag=0 multi=5.7945 len=6141	ERR011348_MEGAHIT_TaxVamb.10
k79_77899 flag=1 multi=5.0000 len=5215	ERR011348_MEGAHIT_TaxVamb.10
k79_44733 flag=1 multi=5.0000 len=2884	ERR011348_MEGAHIT_TaxVamb.10
k79_77352 flag=1 multi=4.8878 len=2272	ERR011348_MEGAHIT_TaxVamb.10
k79_23125 flag=1 multi=5.0000 len=1543	ERR011348_MEGAHIT_TaxVamb.10
k79_22818 flag=1 multi=5.0000 len=2079	ERR011348_MEGAHIT_TaxVamb.10
k79_36559 flag=1 multi=6.8217 len=10636	ERR011348_MEGAHIT_TaxVamb.10
k79_63553 flag=1 multi=4.0000 len=2421	ERR011348_MEGAHIT_TaxVamb.10
k79_16291 flag=1 multi=7.0000 len=4099	ERR011348_MEGAHIT_TaxVamb.10
k79_25242 flag=1 multi=5.3975 len=1752	ERR011348_MEGAHIT_TaxVamb.10
k79_24440 flag=0 multi=6.9605 len=3116	ERR011348_MEGAHIT_TaxVamb.10
k79_65229 flag=1 multi=5.0000 len=1473	ERR011348_MEGAHIT_TaxVamb.10
k79_77985 flag=0 multi=7.9568 len=3321	ERR011348_MEGAHIT_TaxVamb.10
k79_39128 flag=1 multi=5.0000 len=1096	ERR011348_MEGAHIT_TaxVamb.10
k79_21322 flag=1 multi=4.8675 len=4156	ERR011348_MEGAHIT_TaxVamb.10
k79_3273 flag=0 multi=5.7544 len=4212	ERR011348_MEGAHIT_TaxVamb.10
k79_7875 flag=1 multi=7.4744 len=12443	ERR011348_MEGAHIT_TaxVamb.10
k79_8427 flag=0 multi=6.6337 len=15780	ERR011348_MEGAHIT_TaxVamb.10
k79_6719 flag=1 multi=6.0000 len=2115	ERR011348_MEGAHIT_TaxVamb.10
k79_68284 flag=1 multi=5.0000 len=2181	ERR011348_MEGAHIT_TaxVamb.10
k79_9998 flag=1 multi=4.0000 len=1899	ERR011348_MEGAHIT_TaxVamb.10
k79_61826 flag=1 multi=6.0000 len=7170	ERR011348_MEGAHIT_TaxVamb.10
k79_3936 flag=1 multi=6.0000 len=4797	ERR011348_MEGAHIT_TaxVamb.10
k79_356 flag=0 multi=6.2525 len=3904	ERR011348_MEGAHIT_TaxVamb.10
k79_58932 flag=0 multi=5.2660 len=1188	ERR011348_MEGAHIT_TaxVamb.10
k79_44580 flag=1 multi=4.0000 len=1243	ERR011348_MEGAHIT_TaxVamb.10
k79_49903 flag=1 multi=7.8258 len=16749	ERR011348_MEGAHIT_TaxVamb.10
k79_60850 flag=1 multi=5.9876 len=8163	ERR011348_MEGAHIT_TaxVamb.10
k79_20421 flag=1 multi=4.0000 len=1121	ERR011348_MEGAHIT_TaxVamb.10
k79_9521 flag=0 multi=5.9563 len=2369	ERR011348_MEGAHIT_TaxVamb.10
k79_57144 flag=0 multi=7.9848 len=9305	ERR011348_MEGAHIT_TaxVamb.10
k79_54209 flag=1 multi=5.0000 len=1758	ERR011348_MEGAHIT_TaxVamb.10
k79_66237 flag=1 multi=6.0000 len=1890	ERR011348_MEGAHIT_TaxVamb.10
k79_33692 flag=1 multi=6.0000 len=1516	ERR011348_MEGAHIT_TaxVamb.10
k79_4177 flag=1 multi=7.0000 len=10629	ERR011348_MEGAHIT_TaxVamb.10
k79_75332 flag=0 multi=6.4233 len=1553	ERR011348_MEGAHIT_TaxVamb.10
k79_47852 flag=1 multi=7.0000 len=8005	ERR011348_MEGAHIT_TaxVamb.10
k79_5258 flag=1 multi=6.4834 len=1701	ERR011348_MEGAHIT_TaxVamb.10
k79_38202 flag=1 multi=6.3142 len=1126	ERR011348_MEGAHIT_TaxVamb.10
k79_94770 flag=1 multi=4.9192 len=4239	ERR011348_MEGAHIT_TaxVamb.10
k79_86800 flag=1 multi=3.9535 len=2079	ERR011348_MEGAHIT_TaxVamb.10
k79_17489 flag=1 multi=6.0000 len=9366	ERR011348_MEGAHIT_TaxVamb.10
k79_90973 flag=1 multi=7.0000 len=5371	ERR011348_MEGAHIT_TaxVamb.10
k79_43880 flag=0 multi=5.9720 len=3650	ERR011348_MEGAHIT_TaxVamb.10
k79_90018 flag=1 multi=6.0000 len=8307	ERR011348_MEGAHIT_TaxVamb.10
k79_12997 flag=1 multi=5.0000 len=1656	ERR011348_MEGAHIT_TaxVamb.10
k79_93907 flag=1 multi=5.0000 len=1187	ERR011348_MEGAHIT_TaxVamb.10
k79_49167 flag=1 multi=6.0000 len=2454	ERR011348_MEGAHIT_TaxVamb.10
k79_65072 flag=1 multi=7.1937 len=9485	ERR011348_MEGAHIT_TaxVamb.10
k79_75841 flag=1 multi=7.0000 len=2393	ERR011348_MEGAHIT_TaxVamb.10
k79_79321 flag=1 multi=5.0000 len=2729	ERR011348_MEGAHIT_TaxVamb.10
k79_29051 flag=0 multi=6.0460 len=1863	ERR011348_MEGAHIT_TaxVamb.10
k79_15459 flag=1 multi=6.7858 len=4076	ERR011348_MEGAHIT_TaxVamb.10
k79_46141 flag=1 multi=6.0000 len=3323	ERR011348_MEGAHIT_TaxVamb.10
k79_48819 flag=1 multi=6.2397 len=8068	ERR011348_MEGAHIT_TaxVamb.10
k79_12752 flag=1 multi=6.0000 len=2574	ERR011348_MEGAHIT_TaxVamb.10
k79_39332 flag=0 multi=7.3562 len=9591	ERR011348_MEGAHIT_TaxVamb.10
k79_95161 flag=1 multi=5.0000 len=1531	ERR011348_MEGAHIT_TaxVamb.10
k79_61797 flag=0 multi=7.9342 len=23677	ERR011348_MEGAHIT_TaxVamb.10
k79_388 flag=0 multi=8.5927 len=5596	ERR011348_MEGAHIT_TaxVamb.10
k79_27642 flag=1 multi=6.0000 len=6344	ERR011348_MEGAHIT_TaxVamb.10
k79_61008 flag=0 multi=7.7866 len=1213	ERR011348_MEGAHIT_TaxVamb.10
k79_11210 flag=1 multi=5.8652 len=2542	ERR011348_MEGAHIT_TaxVamb.10
k79_39839 flag=1 multi=6.9895 len=5788	ERR011348_MEGAHIT_TaxVamb.10
k79_92831 flag=0 multi=7.9360 len=2266	ERR011348_MEGAHIT_TaxVamb.10
k79_26048 flag=0 multi=8.9678 len=5050	ERR011348_MEGAHIT_TaxVamb.10
k79_48168 flag=1 multi=4.9788 len=1212	ERR011348_MEGAHIT_TaxVamb.10
k79_29319 flag=1 multi=5.0000 len=1024	ERR011348_MEGAHIT_TaxVamb.10
k79_27649 flag=0 multi=5.2719 len=3613	ERR011348_MEGAHIT_TaxVamb.10
k79_78508 flag=1 multi=8.0000 len=6924	ERR011348_MEGAHIT_TaxVamb.10
k79_65011 flag=0 multi=16.9080 len=3556	ERR011348_MEGAHIT_TaxVamb.10
k79_85598 flag=0 multi=6.9647 len=3480	ERR011348_MEGAHIT_TaxVamb.10
k79_60697 flag=1 multi=6.3297 len=5842	ERR011348_MEGAHIT_TaxVamb.10
k79_55341 flag=1 multi=6.0000 len=2745	ERR011348_MEGAHIT_TaxVamb.10
k79_49276 flag=0 multi=7.4708 len=8732	ERR011348_MEGAHIT_TaxVamb.10
k79_43118 flag=1 multi=6.0000 len=3100	ERR011348_MEGAHIT_TaxVamb.10
k79_66517 flag=1 multi=5.0000 len=2369	ERR011348_MEGAHIT_TaxVamb.10
k79_54671 flag=1 multi=7.9417 len=8400	ERR011348_MEGAHIT_TaxVamb.10
k79_64841 flag=1 multi=7.0000 len=11696	ERR011348_MEGAHIT_TaxVamb.10
k79_58351 flag=1 multi=6.0000 len=1955	ERR011348_MEGAHIT_TaxVamb.10
k79_52642 flag=1 multi=5.5628 len=2684	ERR011348_MEGAHIT_TaxVamb.10
k79_16394 flag=1 multi=7.3977 len=6640	ERR011348_MEGAHIT_TaxVamb.10
k79_79952 flag=1 multi=5.9808 len=13631	ERR011348_MEGAHIT_TaxVamb.10
k79_45650 flag=1 multi=7.0000 len=1479	ERR011348_MEGAHIT_TaxVamb.10
k79_71976 flag=1 multi=6.0000 len=1271	ERR011348_MEGAHIT_TaxVamb.10
k79_52651 flag=1 multi=6.0000 len=1457	ERR011348_MEGAHIT_TaxVamb.10
k79_5476 flag=1 multi=8.0000 len=6975	ERR011348_MEGAHIT_TaxVamb.10
k79_22743 flag=1 multi=8.8930 len=1575	ERR011348_MEGAHIT_TaxVamb.10
k79_35611 flag=1 multi=6.0000 len=2895	ERR011348_MEGAHIT_TaxVamb.10
k79_23354 flag=1 multi=6.0000 len=3994	ERR011348_MEGAHIT_TaxVamb.10
k79_36274 flag=1 multi=7.0000 len=4127	ERR011348_MEGAHIT_TaxVamb.10
k79_60034 flag=1 multi=4.0000 len=2403	ERR011348_MEGAHIT_TaxVamb.10
k79_26778 flag=0 multi=8.5807 len=1076	ERR011348_MEGAHIT_TaxVamb.10
k79_60588 flag=0 multi=25.0000 len=3938	ERR011348_MEGAHIT_TaxVamb.10
k79_36102 flag=1 multi=6.0000 len=2047	ERR011348_MEGAHIT_TaxVamb.10
k79_53697 flag=1 multi=5.0000 len=2843	ERR011348_MEGAHIT_TaxVamb.10
k79_88194 flag=0 multi=4.9218 len=2688	ERR011348_MEGAHIT_TaxVamb.10
k79_11400 flag=1 multi=5.0000 len=1996	ERR011348_MEGAHIT_TaxVamb.10
k79_68648 flag=1 multi=6.6967 len=8018	ERR011348_MEGAHIT_TaxVamb.10
k79_95167 flag=1 multi=7.0000 len=2050	ERR011348_MEGAHIT_TaxVamb.10
k79_59228 flag=1 multi=5.0000 len=1913	ERR011348_MEGAHIT_TaxVamb.10
k79_30513 flag=1 multi=5.0000 len=1091	ERR011348_MEGAHIT_TaxVamb.10
k79_57540 flag=1 multi=7.0000 len=5839	ERR011348_MEGAHIT_TaxVamb.10
k79_51977 flag=1 multi=8.0000 len=1527	ERR011348_MEGAHIT_TaxVamb.1100
k79_29095 flag=1 multi=4.0000 len=1525	ERR011348_MEGAHIT_TaxVamb.1101
k79_26304 flag=1 multi=5.0000 len=1520	ERR011348_MEGAHIT_TaxVamb.1102
k79_81487 flag=1 multi=5.4833 len=1517	ERR011348_MEGAHIT_TaxVamb.1103
k79_25826 flag=1 multi=4.0000 len=1517	ERR011348_MEGAHIT_TaxVamb.1104
k79_77997 flag=1 multi=5.0000 len=1515	ERR011348_MEGAHIT_TaxVamb.1105
k79_12404 flag=1 multi=4.0000 len=1512	ERR011348_MEGAHIT_TaxVamb.1106
k79_96154 flag=1 multi=6.0000 len=1512	ERR011348_MEGAHIT_TaxVamb.1107
k79_6080 flag=1 multi=8.0000 len=1510	ERR011348_MEGAHIT_TaxVamb.1108
k79_80995 flag=1 multi=7.0000 len=1509	ERR011348_MEGAHIT_TaxVamb.1109
k79_29065 flag=0 multi=7.0037 len=6001	ERR011348_MEGAHIT_TaxVamb.110
k79_14549 flag=0 multi=5.6863 len=1507	ERR011348_MEGAHIT_TaxVamb.1110
k79_19366 flag=1 multi=3.0000 len=1506	ERR011348_MEGAHIT_TaxVamb.1111
k79_55785 flag=1 multi=7.0000 len=1506	ERR011348_MEGAHIT_TaxVamb.1112
k79_35285 flag=1 multi=5.0000 len=1506	ERR011348_MEGAHIT_TaxVamb.1113
k79_16722 flag=1 multi=4.0000 len=1506	ERR011348_MEGAHIT_TaxVamb.1114
k79_71352 flag=1 multi=3.0000 len=1505	ERR011348_MEGAHIT_TaxVamb.1115
k79_27678 flag=1 multi=5.0000 len=1505	ERR011348_MEGAHIT_TaxVamb.1116
k79_38794 flag=1 multi=4.0000 len=1134	ERR011348_MEGAHIT_TaxVamb.1116
k79_37720 flag=1 multi=3.0000 len=1504	ERR011348_MEGAHIT_TaxVamb.1117
k79_52015 flag=1 multi=3.0000 len=1503	ERR011348_MEGAHIT_TaxVamb.1118
k79_75093 flag=1 multi=6.0000 len=1502	ERR011348_MEGAHIT_TaxVamb.1119
k79_53244 flag=1 multi=9.0000 len=4493	ERR011348_MEGAHIT_TaxVamb.111
k79_6603 flag=1 multi=8.0000 len=5858	ERR011348_MEGAHIT_TaxVamb.111
k79_77356 flag=1 multi=5.0000 len=1502	ERR011348_MEGAHIT_TaxVamb.1120
k79_41317 flag=1 multi=4.0000 len=1499	ERR011348_MEGAHIT_TaxVamb.1121
k79_5729 flag=1 multi=5.0000 len=1498	ERR011348_MEGAHIT_TaxVamb.1122
k79_58057 flag=1 multi=4.9972 len=1497	ERR011348_MEGAHIT_TaxVamb.1123
k79_37518 flag=0 multi=7.0000 len=1496	ERR011348_MEGAHIT_TaxVamb.1124
k79_15427 flag=0 multi=5.7152 len=1494	ERR011348_MEGAHIT_TaxVamb.1125
k79_40117 flag=1 multi=6.0000 len=1494	ERR011348_MEGAHIT_TaxVamb.1126
k79_77582 flag=1 multi=6.0000 len=1493	ERR011348_MEGAHIT_TaxVamb.1127
k79_27068 flag=1 multi=5.0000 len=1491	ERR011348_MEGAHIT_TaxVamb.1128
k79_31725 flag=1 multi=4.0000 len=1491	ERR011348_MEGAHIT_TaxVamb.1129
k79_74399 flag=1 multi=6.0000 len=5844	ERR011348_MEGAHIT_TaxVamb.112
k79_60090 flag=1 multi=2.0000 len=1051	ERR011348_MEGAHIT_TaxVamb.1130
k79_74424 flag=1 multi=3.0000 len=1490	ERR011348_MEGAHIT_TaxVamb.1130
k79_5535 flag=1 multi=2.0000 len=1142	ERR011348_MEGAHIT_TaxVamb.1130
k79_19154 flag=1 multi=3.0000 len=1341	ERR011348_MEGAHIT_TaxVamb.1130
k79_79562 flag=1 multi=5.0000 len=1490	ERR011348_MEGAHIT_TaxVamb.1131
k79_68005 flag=1 multi=6.0000 len=1490	ERR011348_MEGAHIT_TaxVamb.1132
k79_36564 flag=1 multi=5.0000 len=1490	ERR011348_MEGAHIT_TaxVamb.1133
k79_82416 flag=1 multi=4.0000 len=1488	ERR011348_MEGAHIT_TaxVamb.1134
k79_31806 flag=1 multi=6.0000 len=1488	ERR011348_MEGAHIT_TaxVamb.1135
k79_66937 flag=1 multi=3.0000 len=1486	ERR011348_MEGAHIT_TaxVamb.1136
k79_3429 flag=1 multi=3.0000 len=1485	ERR011348_MEGAHIT_TaxVamb.1137
k79_44983 flag=1 multi=5.0000 len=1483	ERR011348_MEGAHIT_TaxVamb.1138
k79_45965 flag=1 multi=3.0000 len=1479	ERR011348_MEGAHIT_TaxVamb.1139
k79_43888 flag=1 multi=6.0000 len=5830	ERR011348_MEGAHIT_TaxVamb.113
k79_31409 flag=1 multi=4.0000 len=1478	ERR011348_MEGAHIT_TaxVamb.1140
k79_38096 flag=0 multi=4.9199 len=1477	ERR011348_MEGAHIT_TaxVamb.1141
k79_27760 flag=1 multi=9.0000 len=1433	ERR011348_MEGAHIT_TaxVamb.1141
k79_66739 flag=0 multi=12.6842 len=1276	ERR011348_MEGAHIT_TaxVamb.1141
k79_49830 flag=1 multi=7.0000 len=1236	ERR011348_MEGAHIT_TaxVamb.1141
k79_52343 flag=1 multi=7.0000 len=1474	ERR011348_MEGAHIT_TaxVamb.1142
k79_88835 flag=1 multi=5.0000 len=1473	ERR011348_MEGAHIT_TaxVamb.1143
k79_76879 flag=1 multi=4.1967 len=1472	ERR011348_MEGAHIT_TaxVamb.1144
k79_63790 flag=0 multi=5.0000 len=1470	ERR011348_MEGAHIT_TaxVamb.1145
k79_86363 flag=1 multi=3.3604 len=1469	ERR011348_MEGAHIT_TaxVamb.1146
k79_50566 flag=1 multi=6.0000 len=1466	ERR011348_MEGAHIT_TaxVamb.1147
k79_26712 flag=1 multi=3.0000 len=1466	ERR011348_MEGAHIT_TaxVamb.1148
k79_2471 flag=1 multi=6.0000 len=1465	ERR011348_MEGAHIT_TaxVamb.1149
k79_3710 flag=0 multi=4.9861 len=5821	ERR011348_MEGAHIT_TaxVamb.114
k79_70395 flag=1 multi=3.0000 len=1465	ERR011348_MEGAHIT_TaxVamb.1150
k79_20341 flag=1 multi=4.0000 len=1463	ERR011348_MEGAHIT_TaxVamb.1151
k79_13005 flag=1 multi=2.8291 len=1460	ERR011348_MEGAHIT_TaxVamb.1152
k79_40652 flag=1 multi=5.0000 len=1460	ERR011348_MEGAHIT_TaxVamb.1153
k79_73884 flag=1 multi=3.0000 len=1460	ERR011348_MEGAHIT_TaxVamb.1154
k79_93048 flag=1 multi=4.0000 len=1391	ERR011348_MEGAHIT_TaxVamb.1154
k79_39941 flag=1 multi=4.0000 len=1459	ERR011348_MEGAHIT_TaxVamb.1155
k79_23331 flag=1 multi=4.0000 len=1459	ERR011348_MEGAHIT_TaxVamb.1156
k79_96257 flag=1 multi=5.0000 len=1459	ERR011348_MEGAHIT_TaxVamb.1157
k79_14982 flag=1 multi=8.0000 len=1458	ERR011348_MEGAHIT_TaxVamb.1158
k79_31095 flag=1 multi=5.0000 len=1457	ERR011348_MEGAHIT_TaxVamb.1159
k79_65304 flag=1 multi=5.0000 len=5779	ERR011348_MEGAHIT_TaxVamb.115
k79_11950 flag=1 multi=6.0000 len=1450	ERR011348_MEGAHIT_TaxVamb.1160
k79_48173 flag=1 multi=5.6732 len=1450	ERR011348_MEGAHIT_TaxVamb.1161
k79_71964 flag=1 multi=2.0613 len=1449	ERR011348_MEGAHIT_TaxVamb.1162
k79_18470 flag=1 multi=4.0000 len=1448	ERR011348_MEGAHIT_TaxVamb.1163
k79_86651 flag=1 multi=4.0000 len=1448	ERR011348_MEGAHIT_TaxVamb.1164
k79_21917 flag=1 multi=3.0000 len=1447	ERR011348_MEGAHIT_TaxVamb.1165
k79_1153 flag=1 multi=2.5084 len=1446	ERR011348_MEGAHIT_TaxVamb.1166
k79_39800 flag=1 multi=5.0000 len=1446	ERR011348_MEGAHIT_TaxVamb.1167
k79_3057 flag=1 multi=5.0000 len=1445	ERR011348_MEGAHIT_TaxVamb.1168
k79_10465 flag=1 multi=6.0000 len=1443	ERR011348_MEGAHIT_TaxVamb.1169
k79_39197 flag=1 multi=4.0000 len=3176	ERR011348_MEGAHIT_TaxVamb.116
k79_53071 flag=1 multi=4.0000 len=1812	ERR011348_MEGAHIT_TaxVamb.116
k79_46119 flag=1 multi=6.0000 len=1243	ERR011348_MEGAHIT_TaxVamb.116
k79_92752 flag=0 multi=5.9464 len=1945	ERR011348_MEGAHIT_TaxVamb.116
k79_6250 flag=1 multi=3.0000 len=1174	ERR011348_MEGAHIT_TaxVamb.116
k79_32165 flag=1 multi=6.0000 len=1414	ERR011348_MEGAHIT_TaxVamb.116
k79_53753 flag=1 multi=6.0000 len=1260	ERR011348_MEGAHIT_TaxVamb.116
k79_11555 flag=1 multi=5.0000 len=2287	ERR011348_MEGAHIT_TaxVamb.116
k79_52913 flag=1 multi=6.0000 len=1150	ERR011348_MEGAHIT_TaxVamb.116
k79_56365 flag=1 multi=6.0000 len=1717	ERR011348_MEGAHIT_TaxVamb.116
k79_33349 flag=1 multi=6.0000 len=2403	ERR011348_MEGAHIT_TaxVamb.116
k79_74325 flag=1 multi=5.0000 len=1384	ERR011348_MEGAHIT_TaxVamb.116
k79_46877 flag=1 multi=6.0000 len=1261	ERR011348_MEGAHIT_TaxVamb.116
k79_95364 flag=1 multi=4.8430 len=1690	ERR011348_MEGAHIT_TaxVamb.116
k79_16828 flag=1 multi=4.0000 len=1070	ERR011348_MEGAHIT_TaxVamb.116
k79_22221 flag=1 multi=5.0000 len=1039	ERR011348_MEGAHIT_TaxVamb.116
k79_81120 flag=1 multi=3.9381 len=1049	ERR011348_MEGAHIT_TaxVamb.116
k79_50463 flag=1 multi=3.0000 len=1693	ERR011348_MEGAHIT_TaxVamb.116
k79_85274 flag=0 multi=7.0280 len=2432	ERR011348_MEGAHIT_TaxVamb.116
k79_29295 flag=1 multi=5.0000 len=1622	ERR011348_MEGAHIT_TaxVamb.116
k79_18553 flag=1 multi=4.0000 len=1094	ERR011348_MEGAHIT_TaxVamb.116
